scenario,run,demand,supply,reserve,available_supply,shortage,shortage_event
low_reserve,1197,75.65151184,97.33815783,0.0,97.33815783,0.0,False
low_reserve,1198,112.34210775,88.93453703,0.0,88.93453703,23.40757073,True
low_reserve,1199,59.475124,78.24597908,0.0,78.24597908,0.0,False
low_reserve,1200,112.72507489,89.73564449,0.0,89.73564449,22.9894304,True
low_reserve,1201,118.46808191,92.28324565,0.0,92.28324565,26.18483625,True
low_reserve,1202,96.39334512,89.18165484,0.0,89.18165484,7.21169029,True
low_reserve,1203,80.64977664,88.30490026,0.0,88.30490026,0.0,False
low_reserve,1204,109.95977382,91.64335906,0.0,91.64335906,18.31641475,True
low_reserve,1205,120.15839213,93.72121952,0.0,93.72121952,26.4371726,True
low_reserve,1206,92.16264764,91.0514955,0.0,91.0514955,1.11115214,True
low_reserve,1207,67.85603659,89.9247457,0.0,89.9247457,0.0,False
low_reserve,1208,92.46128225,100.55245338,0.0,100.55245338,0.0,False
low_reserve,1209,132.27937797,94.96150524,0.0,94.96150524,37.31787273,True
low_reserve,1210,76.67032241,96.61772074,0.0,96.61772074,0.0,False
low_reserve,1211,100.14762607,106.09518423,0.0,106.09518423,0.0,False
low_reserve,1212,68.16180586,100.70108777,0.0,100.70108777,0.0,False
low_reserve,1213,92.87991601,93.97951948,0.0,93.97951948,0.0,False
low_reserve,1214,66.41664283,84.71036526,0.0,84.71036526,0.0,False
low_reserve,1215,92.09668654,91.48246762,0.0,91.48246762,0.61421891,True
low_reserve,1216,104.1595209,88.30848683,0.0,88.30848683,15.85103407,True
low_reserve,1217,85.6907781,92.12452604,0.0,92.12452604,0.0,False
low_reserve,1218,113.737404,95.96848116,0.0,95.96848116,17.76892285,True
low_reserve,1219,110.73313808,91.94225382,0.0,91.94225382,18.79088426,True
low_reserve,1220,88.4414189,106.98106411,0.0,106.98106411,0.0,False
low_reserve,1221,142.7870695,108.98661532,0.0,108.98661532,33.80045418,True
low_reserve,1222,65.06402899,87.37683486,0.0,87.37683486,0.0,False
low_reserve,1223,87.45179548,73.86128413,0.0,73.86128413,13.59051135,True
low_reserve,1224,94.36299368,93.87611514,0.0,93.87611514,0.48687853,True
low_reserve,1225,72.28352669,85.70166868,0.0,85.70166868,0.0,False
low_reserve,1226,135.28403384,92.5502217,0.0,92.5502217,42.73381213,True
low_reserve,1227,68.92303434,96.21307625,0.0,96.21307625,0.0,False
low_reserve,1228,81.07907852,95.48064806,0.0,95.48064806,0.0,False
low_reserve,1229,64.38449959,93.95445001,0.0,93.95445001,0.0,False
low_reserve,1230,73.46148335,79.64333438,0.0,79.64333438,0.0,False
low_reserve,1231,84.26679524,91.54972514,0.0,91.54972514,0.0,False
low_reserve,1232,78.82904885,91.2837933,0.0,91.2837933,0.0,False
low_reserve,1233,59.02477359,97.69841472,0.0,97.69841472,0.0,False
low_reserve,1234,88.36491531,96.59793834,0.0,96.59793834,0.0,False
low_reserve,1235,83.23101886,81.80551625,0.0,81.80551625,1.42550261,True
low_reserve,1236,130.43962295,100.79640757,0.0,100.79640757,29.64321538,True
low_reserve,1237,79.59675292,95.26684569,0.0,95.26684569,0.0,False
low_reserve,1238,62.63641695,94.48465766,0.0,94.48465766,0.0,False
low_reserve,1239,91.98851693,103.42021779,0.0,103.42021779,0.0,False
low_reserve,1240,99.66746529,93.53825658,0.0,93.53825658,6.12920871,True
low_reserve,1241,89.47341509,106.33280437,0.0,106.33280437,0.0,False
low_reserve,1242,126.97435113,97.80440727,0.0,97.80440727,29.16994385,True
low_reserve,1243,72.55138978,90.88498494,0.0,90.88498494,0.0,False
low_reserve,1244,93.6543635,85.5836357,0.0,85.5836357,8.07072779,True
low_reserve,1245,83.32215832,87.73587728,0.0,87.73587728,0.0,False
low_reserve,1246,82.50049824,106.75220839,0.0,106.75220839,0.0,False
low_reserve,1247,115.73172101,95.76796044,0.0,95.76796044,19.96376058,True
low_reserve,1248,111.47045195,107.60478094,0.0,107.60478094,3.86567101,True
low_reserve,1249,77.90942413,92.5739829,0.0,92.5739829,0.0,False
low_reserve,1250,83.80620311,95.046046,0.0,95.046046,0.0,False
low_reserve,1251,78.04767795,94.09093773,0.0,94.09093773,0.0,False
low_reserve,1252,114.18256301,101.71076538,0.0,101.71076538,12.47179763,True
low_reserve,1253,108.37944591,101.03390507,0.0,101.03390507,7.34554084,True
low_reserve,1254,99.00265647,100.28382051,0.0,100.28382051,0.0,False
low_reserve,1255,119.60879142,83.70532135,0.0,83.70532135,35.90347007,True
low_reserve,1256,80.4618887,89.07160234,0.0,89.07160234,0.0,False
low_reserve,1257,104.07930312,95.02029401,0.0,95.02029401,9.05900911,True
low_reserve,1258,108.25005351,83.91207974,0.0,83.91207974,24.33797377,True
low_reserve,1259,58.6637943,92.93271525,0.0,92.93271525,0.0,False
low_reserve,1260,67.80477035,101.18783363,0.0,101.18783363,0.0,False
low_reserve,1261,89.98191225,88.31941227,0.0,88.31941227,1.66249997,True
low_reserve,1262,113.41526667,92.36337322,0.0,92.36337322,21.05189345,True
low_reserve,1263,77.71497652,92.21170888,0.0,92.21170888,0.0,False
low_reserve,1264,83.79475004,103.8958027,0.0,103.8958027,0.0,False
low_reserve,1265,67.93305508,100.31253327,0.0,100.31253327,0.0,False
low_reserve,1266,64.81480483,103.82318656,0.0,103.82318656,0.0,False
low_reserve,1267,108.83160981,103.48485982,0.0,103.48485982,5.34674999,True
low_reserve,1268,89.50890132,92.94609804,0.0,92.94609804,0.0,False
low_reserve,1269,107.63873558,95.27700063,0.0,95.27700063,12.36173494,True
low_reserve,1270,78.04673576,91.71142851,0.0,91.71142851,0.0,False
low_reserve,1271,89.58337007,97.28992517,0.0,97.28992517,0.0,False
low_reserve,1272,110.54035437,97.82216257,0.0,97.82216257,12.71819181,True
low_reserve,1273,93.8852921,90.46346062,0.0,90.46346062,3.42183148,True
low_reserve,1274,59.71934162,86.10220014,0.0,86.10220014,0.0,False
low_reserve,1275,84.92265857,98.68001398,0.0,98.68001398,0.0,False
low_reserve,1276,66.80688595,101.53302664,0.0,101.53302664,0.0,False
low_reserve,1277,80.51583128,107.87899602,0.0,107.87899602,0.0,False
low_reserve,1278,76.75805961,98.21377977,0.0,98.21377977,0.0,False
low_reserve,1279,119.38734326,97.74973316,0.0,97.74973316,21.6376101,True
low_reserve,1280,80.73199826,92.50688405,0.0,92.50688405,0.0,False
low_reserve,1281,95.32721848,95.13536017,0.0,95.13536017,0.19185831,True
low_reserve,1282,65.64415066,97.31803144,0.0,97.31803144,0.0,False
low_reserve,1283,84.14507848,92.25746367,0.0,92.25746367,0.0,False
low_reserve,1284,89.9378411,97.62444532,0.0,97.62444532,0.0,False
low_reserve,1285,91.40094542,101.89032137,0.0,101.89032137,0.0,False
low_reserve,1286,101.47904996,98.37492537,0.0,98.37492537,3.10412459,True
low_reserve,1287,53.90915782,88.66452214,0.0,88.66452214,0.0,False
low_reserve,1288,84.68072154,93.028011,0.0,93.028011,0.0,False
low_reserve,1289,88.94818245,101.34369946,0.0,101.34369946,0.0,False
low_reserve,1290,111.45052793,99.91658299,0.0,99.91658299,11.53394493,True
low_reserve,1291,125.55865037,96.61341169,0.0,96.61341169,28.94523868,True
low_reserve,1292,133.40150141,95.93520029,0.0,95.93520029,37.46630112,True
low_reserve,1293,72.55621126,95.63611588,0.0,95.63611588,0.0,False
low_reserve,1294,129.65903443,85.44475691,0.0,85.44475691,44.21427752,True
low_reserve,1295,113.46697187,103.83621699,0.0,103.83621699,9.63075487,True
low_reserve,1296,97.74173344,100.07981842,0.0,100.07981842,0.0,False
low_reserve,1297,77.90694542,99.73483235,0.0,99.73483235,0.0,False
low_reserve,1298,136.49484599,108.42783353,0.0,108.42783353,28.06701246,True
low_reserve,1299,74.01163923,87.97369169,0.0,87.97369169,0.0,False
low_reserve,1300,73.09920338,94.28161716,0.0,94.28161716,0.0,False
low_reserve,1301,55.72114216,100.81690714,0.0,100.81690714,0.0,False
low_reserve,1302,140.12424214,100.28065585,0.0,100.28065585,39.8435863,True
low_reserve,1303,129.05463414,92.54453279,0.0,92.54453279,36.51010134,True
low_reserve,1304,88.22232996,92.16356172,0.0,92.16356172,0.0,False
low_reserve,1305,123.17066697,87.80547179,0.0,87.80547179,35.36519518,True
low_reserve,1306,159.10357226,102.81418229,0.0,102.81418229,56.28938997,True
low_reserve,1307,112.31623868,104.33391362,0.0,104.33391362,7.98232506,True
low_reserve,1308,94.55628331,88.48824757,0.0,88.48824757,6.06803574,True
low_reserve,1309,67.29645614,79.43995963,0.0,79.43995963,0.0,False
low_reserve,1310,97.74477449,102.33600443,0.0,102.33600443,0.0,False
low_reserve,1311,67.8501394,97.23358156,0.0,97.23358156,0.0,False
low_reserve,1312,87.73401921,98.30080693,0.0,98.30080693,0.0,False
low_reserve,1313,104.99740121,89.26767796,0.0,89.26767796,15.72972325,True
low_reserve,1314,84.18321361,98.8717355,0.0,98.8717355,0.0,False
low_reserve,1315,236.08450525,87.22646456,0.0,87.22646456,148.85804069,True
low_reserve,1316,70.17538197,103.41745285,0.0,103.41745285,0.0,False
low_reserve,1317,92.9583696,88.03558995,0.0,88.03558995,4.92277965,True
low_reserve,1318,116.74642466,82.4071478,0.0,82.4071478,34.33927686,True
low_reserve,1319,118.14391621,102.44720998,0.0,102.44720998,15.69670623,True
low_reserve,1320,130.54644074,93.80529257,0.0,93.80529257,36.74114816,True
low_reserve,1321,66.23031737,101.93088665,0.0,101.93088665,0.0,False
low_reserve,1322,83.37792025,94.75015492,0.0,94.75015492,0.0,False
low_reserve,1323,112.75207832,94.64618168,0.0,94.64618168,18.10589664,True
low_reserve,1324,87.89064711,100.47218741,0.0,100.47218741,0.0,False
low_reserve,1325,91.63493933,87.11230382,0.0,87.11230382,4.52263551,True
low_reserve,1326,73.06857295,86.6383844,0.0,86.6383844,0.0,False
low_reserve,1327,73.39949501,117.42424248,0.0,117.42424248,0.0,False
low_reserve,1328,136.0669874,94.18970263,0.0,94.18970263,41.87728477,True
low_reserve,1329,98.16661117,106.03566263,0.0,106.03566263,0.0,False
low_reserve,1330,74.49254171,76.71892077,0.0,76.71892077,0.0,False
low_reserve,1331,65.42413077,100.16068276,0.0,100.16068276,0.0,False
low_reserve,1332,111.60236776,122.17911685,0.0,122.17911685,0.0,False
low_reserve,1333,129.31488312,101.16271677,0.0,101.16271677,28.15216636,True
low_reserve,1334,126.34420269,107.20391712,0.0,107.20391712,19.14028557,True
low_reserve,1335,99.20464522,92.33914461,0.0,92.33914461,6.86550061,True
low_reserve,1336,77.76977382,111.31441463,0.0,111.31441463,0.0,False
low_reserve,1337,91.8548296,88.1561584,0.0,88.1561584,3.6986712,True
low_reserve,1338,129.9262682,95.57070669,0.0,95.57070669,34.35556151,True
low_reserve,1339,48.10430815,84.74347682,0.0,84.74347682,0.0,False
low_reserve,1340,104.6491896,83.78163543,0.0,83.78163543,20.86755417,True
low_reserve,1341,99.01178491,87.45145904,0.0,87.45145904,11.56032587,True
low_reserve,1342,51.0228151,97.20675511,0.0,97.20675511,0.0,False
low_reserve,1343,82.60227253,99.61848612,0.0,99.61848612,0.0,False
low_reserve,1344,108.1524609,106.41003595,0.0,106.41003595,1.74242495,True
low_reserve,1345,83.84463383,86.26592613,0.0,86.26592613,0.0,False
low_reserve,1346,96.7186637,93.35457688,0.0,93.35457688,3.36408682,True
low_reserve,1347,72.1812764,107.75743929,0.0,107.75743929,0.0,False
low_reserve,1348,82.40509744,104.8398596,0.0,104.8398596,0.0,False
low_reserve,1349,94.47988193,78.43638715,0.0,78.43638715,16.04349478,True
low_reserve,1350,75.25847971,91.44962483,0.0,91.44962483,0.0,False
low_reserve,1351,86.26642869,112.2004027,0.0,112.2004027,0.0,False
low_reserve,1352,71.49736866,86.16008784,0.0,86.16008784,0.0,False
low_reserve,1353,81.51927706,88.52198426,0.0,88.52198426,0.0,False
low_reserve,1354,89.37407397,109.96980646,0.0,109.96980646,0.0,False
low_reserve,1355,97.4944317,109.61704884,0.0,109.61704884,0.0,False
low_reserve,1356,112.93307575,100.26687341,0.0,100.26687341,12.66620234,True
low_reserve,1357,109.18701275,88.9454033,0.0,88.9454033,20.24160945,True
low_reserve,1358,101.01536697,94.49671265,0.0,94.49671265,6.51865432,True
low_reserve,1359,83.21190117,94.60647532,0.0,94.60647532,0.0,False
low_reserve,1360,88.237668,104.58253471,0.0,104.58253471,0.0,False
low_reserve,1361,111.64875515,109.13221501,0.0,109.13221501,2.51654014,True
low_reserve,1362,97.80523152,87.86773827,0.0,87.86773827,9.93749325,True
low_reserve,1363,129.54465171,94.56708806,0.0,94.56708806,34.97756364,True
low_reserve,1364,93.04984564,91.74364639,0.0,91.74364639,1.30619925,True
low_reserve,1365,110.31782501,88.12820343,0.0,88.12820343,22.18962158,True
low_reserve,1366,102.01067836,104.16151907,0.0,104.16151907,0.0,False
low_reserve,1367,66.13537195,93.2059892,0.0,93.2059892,0.0,False
low_reserve,1368,59.93593453,91.48238368,0.0,91.48238368,0.0,False
low_reserve,1369,47.23664539,92.80958509,0.0,92.80958509,0.0,False
low_reserve,1370,76.17322797,81.23412689,0.0,81.23412689,0.0,False
low_reserve,1371,97.00897893,95.05184786,0.0,95.05184786,1.95713107,True
low_reserve,1372,119.10670631,100.60774506,0.0,100.60774506,18.49896125,True
low_reserve,1373,129.48576893,91.3368072,0.0,91.3368072,38.14896174,True
low_reserve,1374,97.43244348,90.46757495,0.0,90.46757495,6.96486853,True
low_reserve,1375,136.18277237,87.48037865,0.0,87.48037865,48.70239372,True
low_reserve,1376,81.43625435,103.10823911,0.0,103.10823911,0.0,False
low_reserve,1377,92.57126163,88.59539258,0.0,88.59539258,3.97586906,True
low_reserve,1378,113.00980775,96.00369133,0.0,96.00369133,17.00611642,True
low_reserve,1379,91.06096706,93.81845225,0.0,93.81845225,0.0,False
low_reserve,1380,68.10137365,91.24518685,0.0,91.24518685,0.0,False
low_reserve,1381,81.82955442,86.12745177,0.0,86.12745177,0.0,False
low_reserve,1382,77.828704,102.78825138,0.0,102.78825138,0.0,False
low_reserve,1383,121.07034937,103.28569528,0.0,103.28569528,17.78465409,True
low_reserve,1384,74.78225679,83.74575774,0.0,83.74575774,0.0,False
low_reserve,1385,160.18901704,79.44663726,0.0,79.44663726,80.74237979,True
low_reserve,1386,80.15805365,85.34705673,0.0,85.34705673,0.0,False
low_reserve,1387,73.94810395,104.69485623,0.0,104.69485623,0.0,False
low_reserve,1388,114.37285457,89.68467357,0.0,89.68467357,24.688181,True
low_reserve,1389,102.97179889,93.80866139,0.0,93.80866139,9.1631375,True
low_reserve,1390,69.00615051,108.05863056,0.0,108.05863056,0.0,False
low_reserve,1391,60.51962979,97.25828687,0.0,97.25828687,0.0,False
low_reserve,1392,62.62791787,89.5258628,0.0,89.5258628,0.0,False
low_reserve,1393,73.98586723,90.69597219,0.0,90.69597219,0.0,False
low_reserve,1394,101.8862507,95.55696729,0.0,95.55696729,6.3292834,True
low_reserve,1395,73.09986815,106.96598299,0.0,106.96598299,0.0,False
low_reserve,1396,173.69535622,97.90216503,0.0,97.90216503,75.79319119,True
low_reserve,1397,131.93248085,99.08199667,0.0,99.08199667,32.85048418,True
low_reserve,1398,129.70895775,93.79777486,0.0,93.79777486,35.91118289,True
low_reserve,1399,71.68820931,93.23093636,0.0,93.23093636,0.0,False
low_reserve,1400,110.66437812,88.03741121,0.0,88.03741121,22.62696691,True
low_reserve,1401,79.13247571,95.82011753,0.0,95.82011753,0.0,False
low_reserve,1402,76.4158563,83.0032358,0.0,83.0032358,0.0,False
low_reserve,1403,63.38718575,103.63608338,0.0,103.63608338,0.0,False
low_reserve,1404,97.21125231,91.73489172,0.0,91.73489172,5.47636059,True
low_reserve,1405,103.6319598,86.97857223,0.0,86.97857223,16.65338756,True
low_reserve,1406,111.72567606,95.30228567,0.0,95.30228567,16.42339038,True
low_reserve,1407,114.3258393,97.8096528,0.0,97.8096528,16.5161865,True
low_reserve,1408,103.26697177,104.97883664,0.0,104.97883664,0.0,False
low_reserve,1409,113.85116919,99.1236523,0.0,99.1236523,14.72751689,True
low_reserve,1410,130.19473195,92.28586618,0.0,92.28586618,37.90886578,True
low_reserve,1411,91.7951245,99.15586199,0.0,99.15586199,0.0,False
low_reserve,1412,114.09403951,91.38631175,0.0,91.38631175,22.70772776,True
low_reserve,1413,84.60493463,101.68730147,0.0,101.68730147,0.0,False
low_reserve,1414,103.31863082,84.08474192,0.0,84.08474192,19.2338889,True
low_reserve,1415,89.08118384,85.05023074,0.0,85.05023074,4.0309531,True
low_reserve,1416,136.90622313,93.14039233,0.0,93.14039233,43.7658308,True
low_reserve,1417,137.68737764,77.93784532,0.0,77.93784532,59.74953232,True
low_reserve,1418,88.61049384,93.71019028,0.0,93.71019028,0.0,False
low_reserve,1419,101.07899172,99.32816834,0.0,99.32816834,1.75082339,True
low_reserve,1420,95.7328533,81.65882715,0.0,81.65882715,14.07402615,True
low_reserve,1421,88.71259406,91.97981276,0.0,91.97981276,0.0,False
low_reserve,1422,93.92945184,102.06219538,0.0,102.06219538,0.0,False
low_reserve,1423,104.71017021,82.52147867,0.0,82.52147867,22.18869154,True
low_reserve,1424,63.79265963,96.91540927,0.0,96.91540927,0.0,False
low_reserve,1425,131.96051489,102.91081625,0.0,102.91081625,29.04969864,True
low_reserve,1426,94.68662333,109.31619778,0.0,109.31619778,0.0,False
low_reserve,1427,87.64175089,90.47565633,0.0,90.47565633,0.0,False
low_reserve,1428,88.78120144,89.21676536,0.0,89.21676536,0.0,False
low_reserve,1429,118.69652953,93.72059089,0.0,93.72059089,24.97593864,True
low_reserve,1430,67.76342986,106.09342646,0.0,106.09342646,0.0,False
low_reserve,1431,82.34708544,104.02391037,0.0,104.02391037,0.0,False
low_reserve,1432,87.01066435,105.46277227,0.0,105.46277227,0.0,False
low_reserve,1433,68.24357278,104.28199697,0.0,104.28199697,0.0,False
low_reserve,1434,101.31188234,90.2210085,0.0,90.2210085,11.09087383,True
low_reserve,1435,81.6677677,103.95973411,0.0,103.95973411,0.0,False
low_reserve,1436,62.57485539,106.86839416,0.0,106.86839416,0.0,False
low_reserve,1437,109.04714624,95.21071031,0.0,95.21071031,13.83643593,True
low_reserve,1438,115.940079,96.42983949,0.0,96.42983949,19.51023951,True
low_reserve,1439,70.47142632,87.23250841,0.0,87.23250841,0.0,False
low_reserve,1440,96.70280173,95.37903832,0.0,95.37903832,1.3237634,True
low_reserve,1441,113.62013174,94.84272465,0.0,94.84272465,18.77740709,True
low_reserve,1442,71.98274767,89.43919063,0.0,89.43919063,0.0,False
low_reserve,1443,142.67305519,85.0923005,0.0,85.0923005,57.58075469,True
low_reserve,1444,95.15427756,84.31502965,0.0,84.31502965,10.83924791,True
low_reserve,1445,100.69904327,84.82884062,0.0,84.82884062,15.87020265,True
low_reserve,1446,92.22417108,93.40483725,0.0,93.40483725,0.0,False
low_reserve,1447,88.86966705,96.42215769,0.0,96.42215769,0.0,False
low_reserve,1448,102.44257379,85.57041918,0.0,85.57041918,16.87215461,True
low_reserve,1449,68.14993669,89.76247677,0.0,89.76247677,0.0,False
low_reserve,1450,62.37673322,96.88024651,0.0,96.88024651,0.0,False
low_reserve,1451,78.79620513,96.66609373,0.0,96.66609373,0.0,False
low_reserve,1452,80.55829775,84.77744508,0.0,84.77744508,0.0,False
low_reserve,1453,64.85594033,92.6010703,0.0,92.6010703,0.0,False
low_reserve,1454,109.09342677,103.89384531,0.0,103.89384531,5.19958146,True
low_reserve,1455,161.10085977,98.26973161,0.0,98.26973161,62.83112816,True
low_reserve,1456,89.54023719,88.57609129,0.0,88.57609129,0.9641459,True
low_reserve,1457,83.48787887,95.09696454,0.0,95.09696454,0.0,False
low_reserve,1458,72.2921646,82.10215129,0.0,82.10215129,0.0,False
low_reserve,1459,109.15303825,84.2461226,0.0,84.2461226,24.90691565,True
low_reserve,1460,138.45695588,94.6527171,0.0,94.6527171,43.80423878,True
low_reserve,1461,114.77569099,88.47622227,0.0,88.47622227,26.29946872,True
low_reserve,1462,141.91834547,95.35617334,0.0,95.35617334,46.56217213,True
low_reserve,1463,123.37588557,92.60621689,0.0,92.60621689,30.76966868,True
low_reserve,1464,87.9415342,95.5648403,0.0,95.5648403,0.0,False
low_reserve,1465,100.06833314,90.89102744,0.0,90.89102744,9.1773057,True
low_reserve,1466,116.6882468,97.70104185,0.0,97.70104185,18.98720494,True
low_reserve,1467,116.57924223,93.49250262,0.0,93.49250262,23.0867396,True
low_reserve,1468,77.52177912,83.22438227,0.0,83.22438227,0.0,False
low_reserve,1469,134.64040254,103.9398503,0.0,103.9398503,30.70055224,True
low_reserve,1470,69.65545882,101.95788525,0.0,101.95788525,0.0,False
low_reserve,1471,76.5492656,96.86538197,0.0,96.86538197,0.0,False
low_reserve,1472,101.07505535,83.25514424,0.0,83.25514424,17.81991111,True
low_reserve,1473,128.65497653,104.73630811,0.0,104.73630811,23.91866841,True
low_reserve,1474,105.11590524,93.16383078,0.0,93.16383078,11.95207446,True
low_reserve,1475,90.11897278,92.54925834,0.0,92.54925834,0.0,False
low_reserve,1476,105.67358721,94.53167812,0.0,94.53167812,11.14190909,True
low_reserve,1477,130.0227152,101.65260387,0.0,101.65260387,28.37011133,True
low_reserve,1478,89.39162513,88.76761222,0.0,88.76761222,0.62401291,True
low_reserve,1479,61.14690323,97.57985063,0.0,97.57985063,0.0,False
low_reserve,1480,131.28119125,100.33063785,0.0,100.33063785,30.9505534,True
low_reserve,1481,125.76044145,99.00619055,0.0,99.00619055,26.7542509,True
low_reserve,1482,95.83922801,92.42005807,0.0,92.42005807,3.41916994,True
low_reserve,1483,79.58216143,94.58593935,0.0,94.58593935,0.0,False
low_reserve,1484,49.6108416,89.33455509,0.0,89.33455509,0.0,False
low_reserve,1485,58.8002798,91.30894466,0.0,91.30894466,0.0,False
low_reserve,1486,73.26390021,95.6175057,0.0,95.6175057,0.0,False
low_reserve,1487,85.01296457,103.63514012,0.0,103.63514012,0.0,False
low_reserve,1488,73.14446948,87.17900114,0.0,87.17900114,0.0,False
low_reserve,1489,82.11114299,92.73517046,0.0,92.73517046,0.0,False
low_reserve,1490,95.79308801,90.19151279,0.0,90.19151279,5.60157522,True
low_reserve,1491,104.89208934,100.81860911,0.0,100.81860911,4.07348023,True
low_reserve,1492,129.84208027,103.46091933,0.0,103.46091933,26.38116094,True
low_reserve,1493,50.38689259,101.89511219,0.0,101.89511219,0.0,False
low_reserve,1494,91.3299647,102.2856759,0.0,102.2856759,0.0,False
low_reserve,1495,53.54366235,90.40270351,0.0,90.40270351,0.0,False
low_reserve,1496,62.42726142,102.13773029,0.0,102.13773029,0.0,False
low_reserve,1497,70.05392642,85.92865815,0.0,85.92865815,0.0,False
low_reserve,1498,94.76959875,86.38764124,0.0,86.38764124,8.38195751,True
low_reserve,1499,83.96379139,82.5429236,0.0,82.5429236,1.42086779,True
low_reserve,1500,97.84336949,101.8119638,0.0,101.8119638,0.0,False
low_reserve,1501,73.20829954,100.95119737,0.0,100.95119737,0.0,False
low_reserve,1502,67.74823579,103.71322321,0.0,103.71322321,0.0,False
low_reserve,1503,113.38115485,91.56030846,0.0,91.56030846,21.8208464,True
low_reserve,1504,144.64678674,81.05958858,0.0,81.05958858,63.58719817,True
low_reserve,1505,100.00255355,92.68673182,0.0,92.68673182,7.31582173,True
low_reserve,1506,69.48962326,85.10852027,0.0,85.10852027,0.0,False
low_reserve,1507,78.90741995,98.4464461,0.0,98.4464461,0.0,False
low_reserve,1508,99.21836964,95.58104093,0.0,95.58104093,3.63732871,True
low_reserve,1509,87.71134224,101.96563074,0.0,101.96563074,0.0,False
low_reserve,1510,99.26574948,101.39765412,0.0,101.39765412,0.0,False
low_reserve,1511,130.17369464,90.9950604,0.0,90.9950604,39.17863424,True
low_reserve,1512,96.31655876,99.1766807,0.0,99.1766807,0.0,False
low_reserve,1513,84.59631369,92.83494115,0.0,92.83494115,0.0,False
low_reserve,1514,118.1734828,85.5377679,0.0,85.5377679,32.6357149,True
low_reserve,1515,142.07123817,103.14887108,0.0,103.14887108,38.9223671,True
low_reserve,1516,89.90585368,101.16400521,0.0,101.16400521,0.0,False
low_reserve,1517,91.87398203,106.66285907,0.0,106.66285907,0.0,False
low_reserve,1518,78.28336748,94.01416821,0.0,94.01416821,0.0,False
low_reserve,1519,111.46146099,84.40896929,0.0,84.40896929,27.05249169,True
low_reserve,1520,78.91252915,90.78108574,0.0,90.78108574,0.0,False
low_reserve,1521,64.32068277,110.438605,0.0,110.438605,0.0,False
low_reserve,1522,90.48924046,97.44822117,0.0,97.44822117,0.0,False
low_reserve,1523,126.541865,98.27565745,0.0,98.27565745,28.26620755,True
low_reserve,1524,55.23849628,99.09019836,0.0,99.09019836,0.0,False
low_reserve,1525,48.55807949,98.83385804,0.0,98.83385804,0.0,False
low_reserve,1526,123.34083866,100.71706708,0.0,100.71706708,22.62377158,True
low_reserve,1527,68.72613585,92.13448172,0.0,92.13448172,0.0,False
low_reserve,1528,78.09170495,102.04376741,0.0,102.04376741,0.0,False
low_reserve,1529,100.61714917,90.07351088,0.0,90.07351088,10.54363829,True
low_reserve,1530,81.98948452,90.61773397,0.0,90.61773397,0.0,False
low_reserve,1531,77.48688826,80.01615826,0.0,80.01615826,0.0,False
low_reserve,1532,124.68521869,105.85158836,0.0,105.85158836,18.83363033,True
low_reserve,1533,123.49156575,86.62644924,0.0,86.62644924,36.86511652,True
low_reserve,1534,127.0828372,94.77921145,0.0,94.77921145,32.30362575,True
low_reserve,1535,99.48934182,80.84220712,0.0,80.84220712,18.6471347,True
low_reserve,1536,111.35527843,108.89066136,0.0,108.89066136,2.46461707,True
low_reserve,1537,73.63405752,107.3684092,0.0,107.3684092,0.0,False
low_reserve,1538,89.16234326,84.85541686,0.0,84.85541686,4.3069264,True
low_reserve,1539,102.26505803,99.00384249,0.0,99.00384249,3.26121555,True
low_reserve,1540,78.47892142,89.60504373,0.0,89.60504373,0.0,False
low_reserve,1541,132.01536168,93.76315455,0.0,93.76315455,38.25220713,True
low_reserve,1542,65.37981923,97.12642599,0.0,97.12642599,0.0,False
low_reserve,1543,117.58399969,98.00209472,0.0,98.00209472,19.58190497,True
low_reserve,1544,83.91625772,82.38031359,0.0,82.38031359,1.53594413,True
low_reserve,1545,126.1731008,89.88198604,0.0,89.88198604,36.29111477,True
low_reserve,1546,107.89390743,98.01273521,0.0,98.01273521,9.88117222,True
low_reserve,1547,136.33279334,87.24255003,0.0,87.24255003,49.09024331,True
low_reserve,1548,104.83740567,96.47770508,0.0,96.47770508,8.35970059,True
low_reserve,1549,120.33273723,114.73930504,0.0,114.73930504,5.59343219,True
low_reserve,1550,88.22020209,96.64292958,0.0,96.64292958,0.0,False
low_reserve,1551,71.59952097,95.62440389,0.0,95.62440389,0.0,False
low_reserve,1552,92.55370074,85.82800302,0.0,85.82800302,6.72569772,True
low_reserve,1553,63.92333363,108.68928454,0.0,108.68928454,0.0,False
low_reserve,1554,84.76422702,92.03320536,0.0,92.03320536,0.0,False
low_reserve,1555,96.05775874,96.88634942,0.0,96.88634942,0.0,False
low_reserve,1556,99.87844785,94.31103258,0.0,94.31103258,5.56741528,True
low_reserve,1557,44.11833369,104.11499109,0.0,104.11499109,0.0,False
low_reserve,1558,80.48266113,92.62368133,0.0,92.62368133,0.0,False
low_reserve,1559,99.15295864,97.48096116,0.0,97.48096116,1.67199749,True
low_reserve,1560,87.26460664,88.20848913,0.0,88.20848913,0.0,False
low_reserve,1561,84.95694552,110.84085263,0.0,110.84085263,0.0,False
low_reserve,1562,77.15062226,81.66663649,0.0,81.66663649,0.0,False
low_reserve,1563,80.85651147,95.64027976,0.0,95.64027976,0.0,False
low_reserve,1564,136.50981081,86.18762976,0.0,86.18762976,50.32218105,True
