run,demand,supply,reserve,available_supply,shortage,shortage_event
962,81.492004,86.541528,5.000000,91.541528,0.000000,0
963,67.277082,95.831670,5.000000,100.831670,0.000000,0
964,56.928674,99.701675,5.000000,104.701675,0.000000,0
965,71.939985,91.868348,5.000000,96.868348,0.000000,0
966,123.185487,100.403525,5.000000,105.403525,17.781962,1
967,83.864932,99.925035,5.000000,104.925035,0.000000,0
968,57.519939,110.976761,5.000000,115.976761,0.000000,0
969,74.717472,89.813102,5.000000,94.813102,0.000000,0
970,62.863259,98.672376,5.000000,103.672376,0.000000,0
971,120.280633,102.846163,5.000000,107.846163,12.434470,1
972,105.376080,105.121258,5.000000,110.121258,0.000000,0
973,116.806750,83.544095,5.000000,88.544095,28.262655,1
974,71.371500,99.404759,5.000000,104.404759,0.000000,0
975,86.611901,99.958792,5.000000,104.958792,0.000000,0
976,94.876071,104.442054,5.000000,109.442054,0.000000,0
977,85.831759,99.676466,5.000000,104.676466,0.000000,0
978,131.105038,96.382994,5.000000,101.382994,29.722044,1
979,95.508107,111.873734,5.000000,116.873734,0.000000,0
980,126.028590,103.066717,5.000000,108.066717,17.961873,1
981,63.479072,103.076856,5.000000,108.076856,0.000000,0
982,124.283520,97.826962,5.000000,102.826962,21.456558,1
983,90.619666,100.826746,5.000000,105.826746,0.000000,0
984,97.079574,94.818791,5.000000,99.818791,0.000000,0
985,135.074699,77.169211,5.000000,82.169211,52.905487,1
986,80.111030,94.825905,5.000000,99.825905,0.000000,0
987,137.305601,103.534209,5.000000,108.534209,28.771392,1
988,73.216870,87.972077,5.000000,92.972077,0.000000,0
989,92.952423,92.444177,5.000000,97.444177,0.000000,0
990,80.774499,92.339967,5.000000,97.339967,0.000000,0
991,111.438433,99.181435,5.000000,104.181435,7.256998,1
992,68.000816,91.883535,5.000000,96.883535,0.000000,0
993,78.807875,87.725403,5.000000,92.725403,0.000000,0
994,51.584374,108.834460,5.000000,113.834460,0.000000,0
995,64.832230,89.207947,5.000000,94.207947,0.000000,0
996,108.151693,94.892776,5.000000,99.892776,8.258917,1
997,64.409121,84.533957,5.000000,89.533957,0.000000,0
998,65.717182,92.632556,5.000000,97.632556,0.000000,0
999,108.867653,83.009038,5.000000,88.009038,20.858615,1
1000,118.383402,92.739800,5.000000,97.739800,20.643602,1
