scenario,time,state,rate,parameter_a,parameter_b,parameter_c,method,warning
bistable_threshold,2.8000000000000003,0.3074032821385582,-0.019714443506662467,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,2.85,0.3064175599632251,-0.019888686576005,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,2.9000000000000004,0.30542312563442486,-0.020063522992030944,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,2.95,0.3044199494848233,-0.020238926958783227,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.0,0.30340800313688415,-0.020414871806241804,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.0500000000000003,0.3023872595465721,-0.020591329978022994,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.1,0.30135769304767096,-0.02076827301936698,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.1500000000000004,0.3003192793967026,-0.02094567156544111,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.2,0.29927199581843056,-0.02112349532998762,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.25,0.2982158210519312,-0.021301713094345275,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.3000000000000003,0.2971507353972139,-0.021480292696875458,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.35,0.2960767207623701,-0.021659201022824145,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.4000000000000004,0.2949937607112289,-0.02183840399465204,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.45,0.2939018405114963,-0.02201786656286633,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.5,0.292800947183353,-0.022197552697388136,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.5500000000000003,0.29169106954848356,-0.022377425379490754,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.6,0.29057219827950903,-0.02255744659434468,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.6500000000000004,0.2894443259497918,-0.022737577324206205,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.7,0.28830744708358147,-0.022917777542287146,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.75,0.2871615582064671,-0.023098006207344042,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.8000000000000003,0.2860066578960999,-0.02327822125902607,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.85,0.2848427468331486,-0.023458379614021328,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.9000000000000004,0.28366982785244754,-0.023638437163041925,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,3.95,0.28248790599429546,-0.02381834876868904,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.0,0.281296988555861,-0.02399806826423935,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.05,0.280097085142649,-0.024177548453394954,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.1000000000000005,0.2788882077199793,-0.024356741111039186,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.15,0.27767037066442735,-0.024535596985041108,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.2,0.2764435908151753,-0.024714065799151582,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.25,0.2752078875252177,-0.024892096257034237,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.3,0.273963282712366,-0.02506963604747446,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.3500000000000005,0.27270980090999225,-0.025246631850809623,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.4,0.2714474693174518,-0.02542302934662371,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.45,0.2701763178501206,-0.025598773222749092,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.5,0.2688963791889831,-0.025773807185618006,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.55,0.2676076888297022,-0.02594807397200571,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.6000000000000005,0.26631028513110194,-0.026121515362206808,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.65,0.2650042093629916,-0.026294072194685367,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.7,0.26368950575325734,-0.026465684382238692,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.75,0.2623662215341454,-0.026636290929713497,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.800000000000001,0.26103440698765973,-0.02680582995331223,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.8500000000000005,0.2596941154899941,-0.02697423870152581,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.9,0.2583454035549178,-0.027141453577727584,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,4.95,0.2569883308760314,-0.027307410164461816,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.0,0.2556229603678083,-0.027472043249458015,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.050000000000001,0.2542493582053354,-0.027635286853400564,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.1000000000000005,0.2528675938626654,-0.027797074259480862,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.15,0.2514777401496913,-0.027957338044756964,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.2,0.25007987324745345,-0.028116010113342884,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.25,0.24867407274178632,-0.028273021731447596,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.300000000000001,0.24726042165521395,-0.02842830356428014,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.3500000000000005,0.24583900647699994,-0.028581785714834666,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.4,0.2444099171912582,-0.02873339776456591,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.45,0.2429732473030299,-0.028883068815961848,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.5,0.24152909386223181,-0.029030727537016972,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.550000000000001,0.24007755748538095,-0.029176302207605528,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.6000000000000005,0.2386187423750007,-0.02931972076775022,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.65,0.23715275633661317,-0.029460910867777558,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.7,0.2356797107932243,-0.02959979992034667,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.75,0.23419972079720697,-0.02973631515433393,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.800000000000001,0.23271290503949027,-0.029870383670550987,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.8500000000000005,0.23121938585596272,-0.030001932499268826,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.9,0.22971928923099927,-0.030130888659515728,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,5.95,0.22821274479802348,-0.03025717922011152,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.0,0.2266998858370179,-0.030380731362395556,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.050000000000001,0.22518084926889811,-0.03050147244460018,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.1000000000000005,0.2236557756466681,-0.030619330067816232,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.15,0.22212480914327729,-0.030734232143491257,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.2,0.22058809753610273,-0.03084610696239573,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.25,0.21904579218798295,-0.030954883264986723,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.300000000000001,0.2174980480247336,-0.031060490313092704,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.3500000000000005,0.21594502350907896,-0.03116285796283749,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.4,0.21438688061093708,-0.03126191673871555,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.45,0.2128237847740013,-0.03135759790872507,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.5,0.21125590487856505,-0.031449833560459724,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.550000000000001,0.20968341320054207,-0.031538556678053976,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.6000000000000005,0.20810648536663937,-0.03162370121987185,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.65,0.20652530030564578,-0.031705202196823074,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.7,0.20494004019580464,-0.03178299575118568,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.75,0.20335089040824536,-0.03185701923580852,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.800000000000001,0.20175803944645493,-0.03192721129356283,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.8500000000000005,0.2001616788817768,-0.031993511936906575,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.9,0.19856200328493148,-0.03205586262742141,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,6.95,0.1969592101535604,-0.032114206355177394,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.0,0.19535349983580155,-0.03216848771777699,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.050000000000001,0.1937450754499127,-0.03221865299892613,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.1000000000000005,0.1921341427999664,-0.03226465024637671,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.15,0.19052091028764756,-0.03230642934908243,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.2,0.18890558882019343,-0.03234394211340664,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.25,0.1872883917145231,-0.03237714233821963,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.300000000000001,0.18566953459761212,-0.032405985888720366,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.3500000000000005,0.1840492353031761,-0.032430430768816874,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.4,0.18242771376473527,-0.032450437191898725,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.45,0.18080519190514033,-0.03246596764983481,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.5,0.1791818935226486,-0.032476986980029675,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.550000000000001,0.17755804417364712,-0.03248346243037281,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.6000000000000005,0.1759338710521285,-0.03248536372191657,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.65,0.17430960286603267,-0.03248266310911999,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.7,0.17268546971057666,-0.032475335437498705,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.75,0.17106170293870174,-0.03246335819852386,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.800000000000001,0.16943853502877554,-0.03244671158161667,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.8500000000000005,0.1678161994496947,-0.03242537852308928,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.9,0.16619493052354023,-0.032399344751887646,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,7.95,0.16457496328594584,-0.032368598831996956,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.0,0.16295653334434598,-0.032333132201376555,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.05,0.16133987673427716,-0.03229293920729722,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.1,0.1597252297739123,-0.03224801713796092,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.15,0.15811282891701425,-0.03219836625029044,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.200000000000001,0.15650291060449972,-0.03214398979378447,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.25,0.15489571111481049,-0.032084894030341725,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.3,0.1532914664132934,-0.03202108824996713,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.35,0.15169041200079503,-0.03195258478228196,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.4,0.15009278276168092,-0.03187939900376976,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.450000000000001,0.14849881281149244,-0.03180154934069983,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.5,0.14690873534445745,-0.03171905726768065,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.55,0.14532278248107341,-0.03163194730180596,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.6,0.1437411851159831,-0.031540246992367606,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.65,0.14216417276636473,-0.031443986906120026,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.700000000000001,0.14059197342105872,-0.031343200608092855,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.75,0.1390248133906541,-0.031237924637959446,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.8,0.1374629171587561,-0.031128198481980642,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.85,0.13590650723465708,-0.03101406454055487,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.9,0.13435580400762934,-0.03089556809141686,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,8.950000000000001,0.1328110256030585,-0.030772757248539378,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.0,0.13127238774063152,-0.030645682916802915,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.05,0.12974010359479138,-0.030514398742510558,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.1,0.12821438365766585,-0.030378961059835324,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.15,0.12669543560467408,-0.03023942883329881,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.200000000000001,0.12518346416300916,-0.030095863596390163,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.25,0.12367867098318965,-0.029948329386444535,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.3,0.12218125451386742,-0.029796892675910305,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.35,0.1206914098800719,-0.02964162230014341,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.4,0.11920932876506474,-0.029482589381876298,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.450000000000001,0.11773519929597093,-0.029319867252517357,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.5,0.11626920593334505,-0.02915353137044473,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.55,0.11481152936482282,-0.02898365923646559,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.600000000000001,0.11336234640299954,-0.02881033030661908,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.65,0.11192182988766859,-0.028633625902506933,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.700000000000001,0.11049014859254325,-0.028453629119341597,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.75,0.10906746713657617,-0.02827042473190653,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.8,0.10765394589998084,-0.028084099098627503,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.850000000000001,0.10624974094504946,-0.027894740063957427,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.9,0.1048550039418516,-0.027702436859279922,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,9.950000000000001,0.1034698820988876,-0.027507280002539176,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.0,0.10209451809876065,-0.027309361196805066,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.05,0.1007290500389204,-0.027108773227983156,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.100000000000001,0.09937361137752124,-0.026905609861879648,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.15,0.09802833088442725,-0.026699965740830178,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.200000000000001,0.09669333259738574,-0.02649193628010076,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.25,0.0953687357833807,-0.0262816175642667,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.3,0.09405465490516737,-0.026069106243772955,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.350000000000001,0.09275119959297873,-0.02585449943187642,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.4,0.09145847462138491,-0.02563789460216634,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.450000000000001,0.0901765798912766,-0.025419389486855258,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.5,0.08890561041693384,-0.02519908197602756,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.55,0.08764565631813247,-0.02497707001802742,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.600000000000001,0.0863968028172311,-0.024753451521162182,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.65,0.08515913024117298,-0.02452832425689048,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.700000000000001,0.08393271402832846,-0.024301785764658076,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.75,0.08271762474009556,-0.02407393325853685,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.8,0.08151392807716872,-0.023844863535815025,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.850000000000001,0.08032168490037797,-0.02361467288767896,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.9,0.07914095125599402,-0.023383457012118636,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,10.950000000000001,0.07797177840538809,-0.02315131092918065,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.0,0.07681421285892906,-0.022918328898684073,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.05,0.07566829641399486,-0.022684604340505874,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.100000000000001,0.07453406619696956,-0.022450229757533656,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.15,0.07341155470909289,-0.022215296661374857,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
bistable_threshold,11.200000000000001,0.07230078987602415,-0.021979895500902315,0.4,0.0,0.0,explicit_euler,Threshold behavior is illustrative and should not be interpreted without evidence for the threshold.
