"step","time","solver_value","exact_value","absolute_error","solver_method","step_size","warning"
166,16.6,0.299743029655305,0.299743007232583,2.24227223455387e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
167,16.7,0.289433493051046,0.289433471269113,2.17819326464586e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
168,16.8,0.279478548662381,0.279478527503684,2.11586968501543e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
169,16.9,0.269866000437812,0.269865979885247,2.05525650942562e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
170,17,0.260584071803948,0.26058405184085,1.99630979524912e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
171,17.1,0.251621391237734,0.251621371847867,1.93898667677495e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
172,17.2,0.242966978334911,0.24296695950246,1.88324511818383e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
173,17.3,0.23461023035765,0.234610212067208,1.82904419943064e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
174,17.4,0.226540909244871,0.226540891481432,1.776343880322e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
175,17.5,0.218749129069339,0.218749111818289,1.72510500051626e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
176,17.6,0.211225343926166,0.211225327173271,1.67528942385253e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
177,17.7,0.203960336237886,0.203960319969288,1.62685982463273e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
178,17.8,0.196945205461769,0.19694518966397,1.57977983195057e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
179,17.9,0.190171357185542,0.190171341845403,1.53401389091368e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
180,18,0.183630492598163,0.183630477702891,1.48952725986806e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
181,18.1,0.177314598322737,0.177314583859876,1.44628612419595e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
182,18.2,0.171215936599126,0.171215922556552,1.40425740202677e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
183,18.3,0.165327035804232,0.165327022170143,1.36340889411724e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
184,18.4,0.159640681298316,0.159640668061225,1.32370908678681e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
185,18.5,0.154149906586168,0.154149893734895,1.28512728791996e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
186,18.6,0.148847984782279,0.148847972305943,1.24763357700619e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
187,18.7,0.143728420369562,0.143728408257575,1.21119872742437e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
188,18.8,0.138784941241536,0.138784929483593,1.17579428970949e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
189,18.9,0.134011491018206,0.134011479604282,1.14139244999922e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
190,19,0.129402221626246,0.129402210546585,1.10796612162734e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
191,19.1,0.124951486134374,0.124951475379484,1.07548893402143e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
192,19.2,0.120653831835155,0.120653821395804,1.04393510225176e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
193,19.3,0.116503993564757,0.116503983431961,1.01327953527797e-08,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
194,19.4,0.112496887252462,0.112496877417484,9.83497784601273e-09,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
195,19.5,0.108627603692046,0.108627594146386,9.54565990141099e-09,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
196,19.6,0.104891402527388,0.104891393262779,9.26460944072893e-09,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
197,19.7,0.101283706444941,0.101283697453342,8.99159970091379e-09,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
198,19.8,0.0978000955659495,0.0978000868395395,8.72641008065056e-09,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
199,19.9,0.0944363020315454,0.0944362935627195,8.46882586280628e-09,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
200,20,0.0911882047740889,0.0911881965554516,8.2186372291071e-09,"fixed_step_rk4",0.1,"ODE solver outputs depend on equation, initial condition, method, tolerances, step size, stiffness, and diagnostics."
