scenario,step,time,storage,rate_of_change,raw_next_storage,next_storage,shortage,overflow,domain_valid
high_loss,172,43.0,44.59665523,-0.22983276,44.53919704,44.53919704,0.0,0.0,True
high_loss,173,43.25,44.53919704,-0.22695985,44.48245707,44.48245707,0.0,0.0,True
high_loss,174,43.5,44.48245707,-0.22412285,44.42642636,44.42642636,0.0,0.0,True
high_loss,175,43.75,44.42642636,-0.22132132,44.37109603,44.37109603,0.0,0.0,True
high_loss,176,44.0,44.37109603,-0.2185548,44.31645733,44.31645733,0.0,0.0,True
high_loss,177,44.25,44.31645733,-0.21582287,44.26250161,44.26250161,0.0,0.0,True
high_loss,178,44.5,44.26250161,-0.21312508,44.20922034,44.20922034,0.0,0.0,True
high_loss,179,44.75,44.20922034,-0.21046102,44.15660509,44.15660509,0.0,0.0,True
high_loss,180,45.0,44.15660509,-0.20783025,44.10464753,44.10464753,0.0,0.0,True
high_loss,181,45.25,44.10464753,-0.20523238,44.05333943,44.05333943,0.0,0.0,True
high_loss,182,45.5,44.05333943,-0.20266697,44.00267269,44.00267269,0.0,0.0,True
high_loss,183,45.75,44.00267269,-0.20013363,43.95263928,43.95263928,0.0,0.0,True
high_loss,184,46.0,43.95263928,-0.19763196,43.90323129,43.90323129,0.0,0.0,True
high_loss,185,46.25,43.90323129,-0.19516156,43.8544409,43.8544409,0.0,0.0,True
high_loss,186,46.5,43.8544409,-0.19272204,43.80626039,43.80626039,0.0,0.0,True
high_loss,187,46.75,43.80626039,-0.19031302,43.75868213,43.75868213,0.0,0.0,True
high_loss,188,47.0,43.75868213,-0.18793411,43.71169861,43.71169861,0.0,0.0,True
high_loss,189,47.25,43.71169861,-0.18558493,43.66530237,43.66530237,0.0,0.0,True
high_loss,190,47.5,43.66530237,-0.18326512,43.61948609,43.61948609,0.0,0.0,True
high_loss,191,47.75,43.61948609,-0.1809743,43.57424252,43.57424252,0.0,0.0,True
high_loss,192,48.0,43.57424252,-0.17871213,43.52956449,43.52956449,0.0,0.0,True
high_loss,193,48.25,43.52956449,-0.17647822,43.48544493,43.48544493,0.0,0.0,True
high_loss,194,48.5,43.48544493,-0.17427225,43.44187687,43.44187687,0.0,0.0,True
high_loss,195,48.75,43.44187687,-0.17209384,43.39885341,43.39885341,0.0,0.0,True
high_loss,196,49.0,43.39885341,-0.16994267,43.35636774,43.35636774,0.0,0.0,True
high_loss,197,49.25,43.35636774,-0.16781839,43.31441314,43.31441314,0.0,0.0,True
high_loss,198,49.5,43.31441314,-0.16572066,43.27298298,43.27298298,0.0,0.0,True
high_loss,199,49.75,43.27298298,-0.16364915,43.23207069,43.23207069,0.0,0.0,True
high_loss,200,50.0,43.23207069,-0.16160353,43.19166981,43.19166981,0.0,0.0,True
high_loss,201,50.25,43.19166981,-0.15958349,43.15177394,43.15177394,0.0,0.0,True
high_loss,202,50.5,43.15177394,-0.1575887,43.11237676,43.11237676,0.0,0.0,True
high_loss,203,50.75,43.11237676,-0.15561884,43.07347205,43.07347205,0.0,0.0,True
high_loss,204,51.0,43.07347205,-0.1536736,43.03505365,43.03505365,0.0,0.0,True
high_loss,205,51.25,43.03505365,-0.15175268,42.99711548,42.99711548,0.0,0.0,True
high_loss,206,51.5,42.99711548,-0.14985577,42.95965154,42.95965154,0.0,0.0,True
high_loss,207,51.75,42.95965154,-0.14798258,42.92265589,42.92265589,0.0,0.0,True
high_loss,208,52.0,42.92265589,-0.14613279,42.88612269,42.88612269,0.0,0.0,True
high_loss,209,52.25,42.88612269,-0.14430613,42.85004616,42.85004616,0.0,0.0,True
high_loss,210,52.5,42.85004616,-0.14250231,42.81442058,42.81442058,0.0,0.0,True
high_loss,211,52.75,42.81442058,-0.14072103,42.77924033,42.77924033,0.0,0.0,True
high_loss,212,53.0,42.77924033,-0.13896202,42.74449982,42.74449982,0.0,0.0,True
high_loss,213,53.25,42.74449982,-0.13722499,42.71019357,42.71019357,0.0,0.0,True
high_loss,214,53.5,42.71019357,-0.13550968,42.67631615,42.67631615,0.0,0.0,True
high_loss,215,53.75,42.67631615,-0.13381581,42.6428622,42.6428622,0.0,0.0,True
high_loss,216,54.0,42.6428622,-0.13214311,42.60982642,42.60982642,0.0,0.0,True
high_loss,217,54.25,42.60982642,-0.13049132,42.57720359,42.57720359,0.0,0.0,True
high_loss,218,54.5,42.57720359,-0.12886018,42.54498855,42.54498855,0.0,0.0,True
high_loss,219,54.75,42.54498855,-0.12724943,42.51317619,42.51317619,0.0,0.0,True
high_loss,220,55.0,42.51317619,-0.12565881,42.48176149,42.48176149,0.0,0.0,True
high_loss,221,55.25,42.48176149,-0.12408807,42.45073947,42.45073947,0.0,0.0,True
high_loss,222,55.5,42.45073947,-0.12253697,42.42010523,42.42010523,0.0,0.0,True
high_loss,223,55.75,42.42010523,-0.12100526,42.38985391,42.38985391,0.0,0.0,True
high_loss,224,56.0,42.38985391,-0.1194927,42.35998074,42.35998074,0.0,0.0,True
high_loss,225,56.25,42.35998074,-0.11799904,42.33048098,42.33048098,0.0,0.0,True
high_loss,226,56.5,42.33048098,-0.11652405,42.30134997,42.30134997,0.0,0.0,True
high_loss,227,56.75,42.30134997,-0.1150675,42.27258309,42.27258309,0.0,0.0,True
high_loss,228,57.0,42.27258309,-0.11362915,42.2441758,42.2441758,0.0,0.0,True
high_loss,229,57.25,42.2441758,-0.11220879,42.21612361,42.21612361,0.0,0.0,True
high_loss,230,57.5,42.21612361,-0.11080618,42.18842206,42.18842206,0.0,0.0,True
high_loss,231,57.75,42.18842206,-0.1094211,42.16106679,42.16106679,0.0,0.0,True
high_loss,232,58.0,42.16106679,-0.10805334,42.13405345,42.13405345,0.0,0.0,True
high_loss,233,58.25,42.13405345,-0.10670267,42.10737778,42.10737778,0.0,0.0,True
high_loss,234,58.5,42.10737778,-0.10536889,42.08103556,42.08103556,0.0,0.0,True
high_loss,235,58.75,42.08103556,-0.10405178,42.05502262,42.05502262,0.0,0.0,True
high_loss,236,59.0,42.05502262,-0.10275113,42.02933483,42.02933483,0.0,0.0,True
high_loss,237,59.25,42.02933483,-0.10146674,42.00396815,42.00396815,0.0,0.0,True
high_loss,238,59.5,42.00396815,-0.10019841,41.97891855,41.97891855,0.0,0.0,True
high_loss,239,59.75,41.97891855,-0.09894593,41.95418206,41.95418206,0.0,0.0,True
high_loss,240,60.0,41.95418206,-0.0977091,41.92975479,41.92975479,0.0,0.0,True
tight_capacity,0,0.0,70.0,0.95,70.2375,70.2375,0.0,0.0,True
tight_capacity,1,0.25,70.2375,0.9464375,70.47410937,70.47410937,0.0,0.0,True
tight_capacity,2,0.5,70.47410937,0.94288836,70.70983146,70.70983146,0.0,0.0,True
tight_capacity,3,0.75,70.70983146,0.93935253,70.9446696,70.9446696,0.0,0.0,True
tight_capacity,4,1.0,70.9446696,0.93582996,71.17862709,71.17862709,0.0,0.0,True
tight_capacity,5,1.25,71.17862709,0.93232059,71.41170723,71.41170723,0.0,0.0,True
tight_capacity,6,1.5,71.41170723,0.92882439,71.64391333,71.64391333,0.0,0.0,True
tight_capacity,7,1.75,71.64391333,0.9253413,71.87524866,71.87524866,0.0,0.0,True
tight_capacity,8,2.0,71.87524866,0.92187127,72.10571647,72.10571647,0.0,0.0,True
tight_capacity,9,2.25,72.10571647,0.91841425,72.33532004,72.33532004,0.0,0.0,True
tight_capacity,10,2.5,72.33532004,0.9149702,72.56406259,72.56406259,0.0,0.0,True
tight_capacity,11,2.75,72.56406259,0.91153906,72.79194735,72.79194735,0.0,0.0,True
tight_capacity,12,3.0,72.79194735,0.90812079,73.01897755,73.01897755,0.0,0.0,True
tight_capacity,13,3.25,73.01897755,0.90471534,73.24515638,73.24515638,0.0,0.0,True
tight_capacity,14,3.5,73.24515638,0.90132265,73.47048705,73.47048705,0.0,0.0,True
tight_capacity,15,3.75,73.47048705,0.89794269,73.69497272,73.69497272,0.0,0.0,True
tight_capacity,16,4.0,73.69497272,0.89457541,73.91861657,73.91861657,0.0,0.0,True
tight_capacity,17,4.25,73.91861657,0.89122075,74.14142176,74.14142176,0.0,0.0,True
tight_capacity,18,4.5,74.14142176,0.88787867,74.36339143,74.36339143,0.0,0.0,True
tight_capacity,19,4.75,74.36339143,0.88454913,74.58452871,74.58452871,0.0,0.0,True
tight_capacity,20,5.0,74.58452871,0.88123207,74.80483673,74.80483673,0.0,0.0,True
tight_capacity,21,5.25,74.80483673,0.87792745,75.02431859,75.0,0.0,0.02431859,True
tight_capacity,22,5.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,23,5.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,24,6.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,25,6.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,26,6.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,27,6.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,28,7.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,29,7.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,30,7.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,31,7.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,32,8.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,33,8.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,34,8.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,35,8.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,36,9.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,37,9.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,38,9.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,39,9.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,40,10.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,41,10.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,42,10.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,43,10.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,44,11.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,45,11.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,46,11.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,47,11.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,48,12.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,49,12.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,50,12.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,51,12.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,52,13.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,53,13.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,54,13.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,55,13.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,56,14.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,57,14.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,58,14.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,59,14.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,60,15.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,61,15.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,62,15.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,63,15.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,64,16.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,65,16.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,66,16.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,67,16.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,68,17.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,69,17.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,70,17.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,71,17.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,72,18.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,73,18.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,74,18.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,75,18.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,76,19.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,77,19.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,78,19.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,79,19.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,80,20.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,81,20.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,82,20.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,83,20.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,84,21.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,85,21.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,86,21.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,87,21.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,88,22.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,89,22.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,90,22.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,91,22.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,92,23.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,93,23.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,94,23.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,95,23.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,96,24.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,97,24.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,98,24.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,99,24.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,100,25.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,101,25.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,102,25.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,103,25.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,104,26.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,105,26.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,106,26.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,107,26.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,108,27.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,109,27.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,110,27.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,111,27.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,112,28.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,113,28.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,114,28.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,115,28.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,116,29.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,117,29.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,118,29.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,119,29.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,120,30.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,121,30.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,122,30.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,123,30.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,124,31.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,125,31.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,126,31.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,127,31.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,128,32.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,129,32.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,130,32.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,131,32.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,132,33.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,133,33.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,134,33.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,135,33.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,136,34.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,137,34.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,138,34.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,139,34.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,140,35.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,141,35.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,142,35.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,143,35.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,144,36.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,145,36.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,146,36.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,147,36.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,148,37.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,149,37.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,150,37.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,151,37.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,152,38.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,153,38.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,154,38.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,155,38.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,156,39.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,157,39.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,158,39.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,159,39.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,160,40.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,161,40.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,162,40.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,163,40.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,164,41.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,165,41.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,166,41.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,167,41.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,168,42.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,169,42.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,170,42.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,171,42.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,172,43.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,173,43.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,174,43.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,175,43.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,176,44.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,177,44.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,178,44.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,179,44.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,180,45.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,181,45.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,182,45.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,183,45.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,184,46.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,185,46.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,186,46.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,187,46.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,188,47.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,189,47.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,190,47.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,191,47.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,192,48.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,193,48.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,194,48.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,195,48.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,196,49.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,197,49.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,198,49.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,199,49.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,200,50.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,201,50.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,202,50.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,203,50.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,204,51.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,205,51.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,206,51.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,207,51.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,208,52.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,209,52.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,210,52.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,211,52.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,212,53.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,213,53.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,214,53.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,215,53.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,216,54.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,217,54.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,218,54.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,219,54.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,220,55.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,221,55.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,222,55.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,223,55.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,224,56.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,225,56.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,226,56.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,227,56.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,228,57.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,229,57.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,230,57.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,231,57.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,232,58.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,233,58.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,234,58.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,235,58.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,236,59.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,237,59.25,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,238,59.5,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,239,59.75,75.0,0.875,75.21875,75.0,0.0,0.21875,True
tight_capacity,240,60.0,75.0,0.875,75.21875,75.0,0.0,0.21875,True
coarse_step_baseline,0,0.0,80.0,0.8,80.8,80.8,0.0,0.0,True
coarse_step_baseline,1,1.0,80.8,0.788,81.588,81.588,0.0,0.0,True
coarse_step_baseline,2,2.0,81.588,0.77618,82.36418,82.36418,0.0,0.0,True
coarse_step_baseline,3,3.0,82.36418,0.7645373,83.1287173,83.1287173,0.0,0.0,True
coarse_step_baseline,4,4.0,83.1287173,0.75306924,83.88178654,83.88178654,0.0,0.0,True
coarse_step_baseline,5,5.0,83.88178654,0.7417732,84.62355974,84.62355974,0.0,0.0,True
coarse_step_baseline,6,6.0,84.62355974,0.7306466,85.35420635,85.35420635,0.0,0.0,True
coarse_step_baseline,7,7.0,85.35420635,0.7196869,86.07389325,86.07389325,0.0,0.0,True
coarse_step_baseline,8,8.0,86.07389325,0.7088916,86.78278485,86.78278485,0.0,0.0,True
coarse_step_baseline,9,9.0,86.78278485,0.69825823,87.48104308,87.48104308,0.0,0.0,True
coarse_step_baseline,10,10.0,87.48104308,0.68778435,88.16882743,88.16882743,0.0,0.0,True
coarse_step_baseline,11,11.0,88.16882743,0.67746759,88.84629502,88.84629502,0.0,0.0,True
coarse_step_baseline,12,12.0,88.84629502,0.66730557,89.5136006,89.5136006,0.0,0.0,True
coarse_step_baseline,13,13.0,89.5136006,0.65729599,90.17089659,90.17089659,0.0,0.0,True
coarse_step_baseline,14,14.0,90.17089659,0.64743655,90.81833314,90.81833314,0.0,0.0,True
