scenario,total_cost,total_benefit,budget,equity_floor,budget_ok,bounds_ok,equity_ok,feasible,allocation_housing,allocation_health,allocation_transport,allocation_resilience
tight_budget,170.0,275.0,55.0,1,False,True,True,False,6,7,6,7
tight_budget,176.0,285.0,55.0,1,False,True,True,False,6,7,6,8
tight_budget,133.0,213.0,55.0,1,False,True,False,False,6,7,7,0
tight_budget,139.0,223.0,55.0,1,False,True,True,False,6,7,7,1
tight_budget,145.0,233.0,55.0,1,False,True,True,False,6,7,7,2
tight_budget,151.0,243.0,55.0,1,False,True,True,False,6,7,7,3
tight_budget,157.0,253.0,55.0,1,False,True,True,False,6,7,7,4
tight_budget,163.0,263.0,55.0,1,False,True,True,False,6,7,7,5
tight_budget,169.0,273.0,55.0,1,False,True,True,False,6,7,7,6
tight_budget,175.0,283.0,55.0,1,False,True,True,False,6,7,7,7
tight_budget,181.0,293.0,55.0,1,False,True,True,False,6,7,7,8
tight_budget,138.0,221.0,55.0,1,False,True,False,False,6,7,8,0
tight_budget,144.0,231.0,55.0,1,False,True,True,False,6,7,8,1
tight_budget,150.0,241.0,55.0,1,False,True,True,False,6,7,8,2
tight_budget,156.0,251.0,55.0,1,False,True,True,False,6,7,8,3
tight_budget,162.0,261.0,55.0,1,False,True,True,False,6,7,8,4
tight_budget,168.0,271.0,55.0,1,False,True,True,False,6,7,8,5
tight_budget,174.0,281.0,55.0,1,False,True,True,False,6,7,8,6
tight_budget,180.0,291.0,55.0,1,False,True,True,False,6,7,8,7
tight_budget,186.0,301.0,55.0,1,False,True,True,False,6,7,8,8
tight_budget,106.0,170.0,55.0,1,False,True,False,False,6,8,0,0
tight_budget,112.0,180.0,55.0,1,False,True,False,False,6,8,0,1
tight_budget,118.0,190.0,55.0,1,False,True,False,False,6,8,0,2
tight_budget,124.0,200.0,55.0,1,False,True,False,False,6,8,0,3
tight_budget,130.0,210.0,55.0,1,False,True,False,False,6,8,0,4
tight_budget,136.0,220.0,55.0,1,False,True,False,False,6,8,0,5
tight_budget,142.0,230.0,55.0,1,False,True,False,False,6,8,0,6
tight_budget,148.0,240.0,55.0,1,False,True,False,False,6,8,0,7
tight_budget,154.0,250.0,55.0,1,False,True,False,False,6,8,0,8
tight_budget,111.0,178.0,55.0,1,False,True,False,False,6,8,1,0
tight_budget,117.0,188.0,55.0,1,False,True,True,False,6,8,1,1
tight_budget,123.0,198.0,55.0,1,False,True,True,False,6,8,1,2
tight_budget,129.0,208.0,55.0,1,False,True,True,False,6,8,1,3
tight_budget,135.0,218.0,55.0,1,False,True,True,False,6,8,1,4
tight_budget,141.0,228.0,55.0,1,False,True,True,False,6,8,1,5
tight_budget,147.0,238.0,55.0,1,False,True,True,False,6,8,1,6
tight_budget,153.0,248.0,55.0,1,False,True,True,False,6,8,1,7
tight_budget,159.0,258.0,55.0,1,False,True,True,False,6,8,1,8
tight_budget,116.0,186.0,55.0,1,False,True,False,False,6,8,2,0
tight_budget,122.0,196.0,55.0,1,False,True,True,False,6,8,2,1
tight_budget,128.0,206.0,55.0,1,False,True,True,False,6,8,2,2
tight_budget,134.0,216.0,55.0,1,False,True,True,False,6,8,2,3
tight_budget,140.0,226.0,55.0,1,False,True,True,False,6,8,2,4
tight_budget,146.0,236.0,55.0,1,False,True,True,False,6,8,2,5
tight_budget,152.0,246.0,55.0,1,False,True,True,False,6,8,2,6
tight_budget,158.0,256.0,55.0,1,False,True,True,False,6,8,2,7
tight_budget,164.0,266.0,55.0,1,False,True,True,False,6,8,2,8
tight_budget,121.0,194.0,55.0,1,False,True,False,False,6,8,3,0
tight_budget,127.0,204.0,55.0,1,False,True,True,False,6,8,3,1
tight_budget,133.0,214.0,55.0,1,False,True,True,False,6,8,3,2
tight_budget,139.0,224.0,55.0,1,False,True,True,False,6,8,3,3
tight_budget,145.0,234.0,55.0,1,False,True,True,False,6,8,3,4
tight_budget,151.0,244.0,55.0,1,False,True,True,False,6,8,3,5
tight_budget,157.0,254.0,55.0,1,False,True,True,False,6,8,3,6
tight_budget,163.0,264.0,55.0,1,False,True,True,False,6,8,3,7
tight_budget,169.0,274.0,55.0,1,False,True,True,False,6,8,3,8
tight_budget,126.0,202.0,55.0,1,False,True,False,False,6,8,4,0
tight_budget,132.0,212.0,55.0,1,False,True,True,False,6,8,4,1
tight_budget,138.0,222.0,55.0,1,False,True,True,False,6,8,4,2
tight_budget,144.0,232.0,55.0,1,False,True,True,False,6,8,4,3
tight_budget,150.0,242.0,55.0,1,False,True,True,False,6,8,4,4
tight_budget,156.0,252.0,55.0,1,False,True,True,False,6,8,4,5
tight_budget,162.0,262.0,55.0,1,False,True,True,False,6,8,4,6
tight_budget,168.0,272.0,55.0,1,False,True,True,False,6,8,4,7
tight_budget,174.0,282.0,55.0,1,False,True,True,False,6,8,4,8
tight_budget,131.0,210.0,55.0,1,False,True,False,False,6,8,5,0
tight_budget,137.0,220.0,55.0,1,False,True,True,False,6,8,5,1
tight_budget,143.0,230.0,55.0,1,False,True,True,False,6,8,5,2
tight_budget,149.0,240.0,55.0,1,False,True,True,False,6,8,5,3
tight_budget,155.0,250.0,55.0,1,False,True,True,False,6,8,5,4
tight_budget,161.0,260.0,55.0,1,False,True,True,False,6,8,5,5
tight_budget,167.0,270.0,55.0,1,False,True,True,False,6,8,5,6
tight_budget,173.0,280.0,55.0,1,False,True,True,False,6,8,5,7
tight_budget,179.0,290.0,55.0,1,False,True,True,False,6,8,5,8
tight_budget,136.0,218.0,55.0,1,False,True,False,False,6,8,6,0
tight_budget,142.0,228.0,55.0,1,False,True,True,False,6,8,6,1
tight_budget,148.0,238.0,55.0,1,False,True,True,False,6,8,6,2
tight_budget,154.0,248.0,55.0,1,False,True,True,False,6,8,6,3
tight_budget,160.0,258.0,55.0,1,False,True,True,False,6,8,6,4
tight_budget,166.0,268.0,55.0,1,False,True,True,False,6,8,6,5
tight_budget,172.0,278.0,55.0,1,False,True,True,False,6,8,6,6
tight_budget,178.0,288.0,55.0,1,False,True,True,False,6,8,6,7
tight_budget,184.0,298.0,55.0,1,False,True,True,False,6,8,6,8
tight_budget,141.0,226.0,55.0,1,False,True,False,False,6,8,7,0
tight_budget,147.0,236.0,55.0,1,False,True,True,False,6,8,7,1
tight_budget,153.0,246.0,55.0,1,False,True,True,False,6,8,7,2
tight_budget,159.0,256.0,55.0,1,False,True,True,False,6,8,7,3
tight_budget,165.0,266.0,55.0,1,False,True,True,False,6,8,7,4
tight_budget,171.0,276.0,55.0,1,False,True,True,False,6,8,7,5
tight_budget,177.0,286.0,55.0,1,False,True,True,False,6,8,7,6
tight_budget,183.0,296.0,55.0,1,False,True,True,False,6,8,7,7
tight_budget,189.0,306.0,55.0,1,False,True,True,False,6,8,7,8
tight_budget,146.0,234.0,55.0,1,False,True,False,False,6,8,8,0
tight_budget,152.0,244.0,55.0,1,False,True,True,False,6,8,8,1
tight_budget,158.0,254.0,55.0,1,False,True,True,False,6,8,8,2
tight_budget,164.0,264.0,55.0,1,False,True,True,False,6,8,8,3
tight_budget,170.0,274.0,55.0,1,False,True,True,False,6,8,8,4
tight_budget,176.0,284.0,55.0,1,False,True,True,False,6,8,8,5
tight_budget,182.0,294.0,55.0,1,False,True,True,False,6,8,8,6
tight_budget,188.0,304.0,55.0,1,False,True,True,False,6,8,8,7
tight_budget,194.0,314.0,55.0,1,False,True,True,False,6,8,8,8
tight_budget,49.0,77.0,55.0,1,True,True,False,False,7,0,0,0
tight_budget,55.0,87.0,55.0,1,True,True,False,False,7,0,0,1
tight_budget,61.0,97.0,55.0,1,False,True,False,False,7,0,0,2
tight_budget,67.0,107.0,55.0,1,False,True,False,False,7,0,0,3
tight_budget,73.0,117.0,55.0,1,False,True,False,False,7,0,0,4
tight_budget,79.0,127.0,55.0,1,False,True,False,False,7,0,0,5
tight_budget,85.0,137.0,55.0,1,False,True,False,False,7,0,0,6
tight_budget,91.0,147.0,55.0,1,False,True,False,False,7,0,0,7
tight_budget,97.0,157.0,55.0,1,False,True,False,False,7,0,0,8
tight_budget,54.0,85.0,55.0,1,True,True,False,False,7,0,1,0
tight_budget,60.0,95.0,55.0,1,False,True,False,False,7,0,1,1
tight_budget,66.0,105.0,55.0,1,False,True,False,False,7,0,1,2
tight_budget,72.0,115.0,55.0,1,False,True,False,False,7,0,1,3
tight_budget,78.0,125.0,55.0,1,False,True,False,False,7,0,1,4
tight_budget,84.0,135.0,55.0,1,False,True,False,False,7,0,1,5
tight_budget,90.0,145.0,55.0,1,False,True,False,False,7,0,1,6
tight_budget,96.0,155.0,55.0,1,False,True,False,False,7,0,1,7
tight_budget,102.0,165.0,55.0,1,False,True,False,False,7,0,1,8
tight_budget,59.0,93.0,55.0,1,False,True,False,False,7,0,2,0
tight_budget,65.0,103.0,55.0,1,False,True,False,False,7,0,2,1
tight_budget,71.0,113.0,55.0,1,False,True,False,False,7,0,2,2
tight_budget,77.0,123.0,55.0,1,False,True,False,False,7,0,2,3
tight_budget,83.0,133.0,55.0,1,False,True,False,False,7,0,2,4
tight_budget,89.0,143.0,55.0,1,False,True,False,False,7,0,2,5
tight_budget,95.0,153.0,55.0,1,False,True,False,False,7,0,2,6
tight_budget,101.0,163.0,55.0,1,False,True,False,False,7,0,2,7
tight_budget,107.0,173.0,55.0,1,False,True,False,False,7,0,2,8
tight_budget,64.0,101.0,55.0,1,False,True,False,False,7,0,3,0
tight_budget,70.0,111.0,55.0,1,False,True,False,False,7,0,3,1
tight_budget,76.0,121.0,55.0,1,False,True,False,False,7,0,3,2
tight_budget,82.0,131.0,55.0,1,False,True,False,False,7,0,3,3
tight_budget,88.0,141.0,55.0,1,False,True,False,False,7,0,3,4
tight_budget,94.0,151.0,55.0,1,False,True,False,False,7,0,3,5
tight_budget,100.0,161.0,55.0,1,False,True,False,False,7,0,3,6
tight_budget,106.0,171.0,55.0,1,False,True,False,False,7,0,3,7
tight_budget,112.0,181.0,55.0,1,False,True,False,False,7,0,3,8
tight_budget,69.0,109.0,55.0,1,False,True,False,False,7,0,4,0
tight_budget,75.0,119.0,55.0,1,False,True,False,False,7,0,4,1
tight_budget,81.0,129.0,55.0,1,False,True,False,False,7,0,4,2
tight_budget,87.0,139.0,55.0,1,False,True,False,False,7,0,4,3
tight_budget,93.0,149.0,55.0,1,False,True,False,False,7,0,4,4
tight_budget,99.0,159.0,55.0,1,False,True,False,False,7,0,4,5
tight_budget,105.0,169.0,55.0,1,False,True,False,False,7,0,4,6
tight_budget,111.0,179.0,55.0,1,False,True,False,False,7,0,4,7
tight_budget,117.0,189.0,55.0,1,False,True,False,False,7,0,4,8
tight_budget,74.0,117.0,55.0,1,False,True,False,False,7,0,5,0
tight_budget,80.0,127.0,55.0,1,False,True,False,False,7,0,5,1
tight_budget,86.0,137.0,55.0,1,False,True,False,False,7,0,5,2
tight_budget,92.0,147.0,55.0,1,False,True,False,False,7,0,5,3
tight_budget,98.0,157.0,55.0,1,False,True,False,False,7,0,5,4
tight_budget,104.0,167.0,55.0,1,False,True,False,False,7,0,5,5
tight_budget,110.0,177.0,55.0,1,False,True,False,False,7,0,5,6
tight_budget,116.0,187.0,55.0,1,False,True,False,False,7,0,5,7
tight_budget,122.0,197.0,55.0,1,False,True,False,False,7,0,5,8
tight_budget,79.0,125.0,55.0,1,False,True,False,False,7,0,6,0
tight_budget,85.0,135.0,55.0,1,False,True,False,False,7,0,6,1
tight_budget,91.0,145.0,55.0,1,False,True,False,False,7,0,6,2
tight_budget,97.0,155.0,55.0,1,False,True,False,False,7,0,6,3
tight_budget,103.0,165.0,55.0,1,False,True,False,False,7,0,6,4
tight_budget,109.0,175.0,55.0,1,False,True,False,False,7,0,6,5
tight_budget,115.0,185.0,55.0,1,False,True,False,False,7,0,6,6
tight_budget,121.0,195.0,55.0,1,False,True,False,False,7,0,6,7
tight_budget,127.0,205.0,55.0,1,False,True,False,False,7,0,6,8
tight_budget,84.0,133.0,55.0,1,False,True,False,False,7,0,7,0
tight_budget,90.0,143.0,55.0,1,False,True,False,False,7,0,7,1
tight_budget,96.0,153.0,55.0,1,False,True,False,False,7,0,7,2
tight_budget,102.0,163.0,55.0,1,False,True,False,False,7,0,7,3
tight_budget,108.0,173.0,55.0,1,False,True,False,False,7,0,7,4
tight_budget,114.0,183.0,55.0,1,False,True,False,False,7,0,7,5
tight_budget,120.0,193.0,55.0,1,False,True,False,False,7,0,7,6
tight_budget,126.0,203.0,55.0,1,False,True,False,False,7,0,7,7
tight_budget,132.0,213.0,55.0,1,False,True,False,False,7,0,7,8
tight_budget,89.0,141.0,55.0,1,False,True,False,False,7,0,8,0
tight_budget,95.0,151.0,55.0,1,False,True,False,False,7,0,8,1
tight_budget,101.0,161.0,55.0,1,False,True,False,False,7,0,8,2
tight_budget,107.0,171.0,55.0,1,False,True,False,False,7,0,8,3
tight_budget,113.0,181.0,55.0,1,False,True,False,False,7,0,8,4
tight_budget,119.0,191.0,55.0,1,False,True,False,False,7,0,8,5
tight_budget,125.0,201.0,55.0,1,False,True,False,False,7,0,8,6
tight_budget,131.0,211.0,55.0,1,False,True,False,False,7,0,8,7
tight_budget,137.0,221.0,55.0,1,False,True,False,False,7,0,8,8
tight_budget,57.0,90.0,55.0,1,False,True,False,False,7,1,0,0
tight_budget,63.0,100.0,55.0,1,False,True,False,False,7,1,0,1
tight_budget,69.0,110.0,55.0,1,False,True,False,False,7,1,0,2
tight_budget,75.0,120.0,55.0,1,False,True,False,False,7,1,0,3
tight_budget,81.0,130.0,55.0,1,False,True,False,False,7,1,0,4
tight_budget,87.0,140.0,55.0,1,False,True,False,False,7,1,0,5
tight_budget,93.0,150.0,55.0,1,False,True,False,False,7,1,0,6
tight_budget,99.0,160.0,55.0,1,False,True,False,False,7,1,0,7
tight_budget,105.0,170.0,55.0,1,False,True,False,False,7,1,0,8
tight_budget,62.0,98.0,55.0,1,False,True,False,False,7,1,1,0
tight_budget,68.0,108.0,55.0,1,False,True,True,False,7,1,1,1
tight_budget,74.0,118.0,55.0,1,False,True,True,False,7,1,1,2
tight_budget,80.0,128.0,55.0,1,False,True,True,False,7,1,1,3
tight_budget,86.0,138.0,55.0,1,False,True,True,False,7,1,1,4
tight_budget,92.0,148.0,55.0,1,False,True,True,False,7,1,1,5
tight_budget,98.0,158.0,55.0,1,False,True,True,False,7,1,1,6
tight_budget,104.0,168.0,55.0,1,False,True,True,False,7,1,1,7
tight_budget,110.0,178.0,55.0,1,False,True,True,False,7,1,1,8
tight_budget,67.0,106.0,55.0,1,False,True,False,False,7,1,2,0
tight_budget,73.0,116.0,55.0,1,False,True,True,False,7,1,2,1
tight_budget,79.0,126.0,55.0,1,False,True,True,False,7,1,2,2
tight_budget,85.0,136.0,55.0,1,False,True,True,False,7,1,2,3
tight_budget,91.0,146.0,55.0,1,False,True,True,False,7,1,2,4
tight_budget,97.0,156.0,55.0,1,False,True,True,False,7,1,2,5
tight_budget,103.0,166.0,55.0,1,False,True,True,False,7,1,2,6
tight_budget,109.0,176.0,55.0,1,False,True,True,False,7,1,2,7
tight_budget,115.0,186.0,55.0,1,False,True,True,False,7,1,2,8
tight_budget,72.0,114.0,55.0,1,False,True,False,False,7,1,3,0
tight_budget,78.0,124.0,55.0,1,False,True,True,False,7,1,3,1
tight_budget,84.0,134.0,55.0,1,False,True,True,False,7,1,3,2
tight_budget,90.0,144.0,55.0,1,False,True,True,False,7,1,3,3
tight_budget,96.0,154.0,55.0,1,False,True,True,False,7,1,3,4
tight_budget,102.0,164.0,55.0,1,False,True,True,False,7,1,3,5
tight_budget,108.0,174.0,55.0,1,False,True,True,False,7,1,3,6
tight_budget,114.0,184.0,55.0,1,False,True,True,False,7,1,3,7
tight_budget,120.0,194.0,55.0,1,False,True,True,False,7,1,3,8
tight_budget,77.0,122.0,55.0,1,False,True,False,False,7,1,4,0
tight_budget,83.0,132.0,55.0,1,False,True,True,False,7,1,4,1
tight_budget,89.0,142.0,55.0,1,False,True,True,False,7,1,4,2
tight_budget,95.0,152.0,55.0,1,False,True,True,False,7,1,4,3
tight_budget,101.0,162.0,55.0,1,False,True,True,False,7,1,4,4
tight_budget,107.0,172.0,55.0,1,False,True,True,False,7,1,4,5
tight_budget,113.0,182.0,55.0,1,False,True,True,False,7,1,4,6
tight_budget,119.0,192.0,55.0,1,False,True,True,False,7,1,4,7
tight_budget,125.0,202.0,55.0,1,False,True,True,False,7,1,4,8
tight_budget,82.0,130.0,55.0,1,False,True,False,False,7,1,5,0
tight_budget,88.0,140.0,55.0,1,False,True,True,False,7,1,5,1
tight_budget,94.0,150.0,55.0,1,False,True,True,False,7,1,5,2
tight_budget,100.0,160.0,55.0,1,False,True,True,False,7,1,5,3
tight_budget,106.0,170.0,55.0,1,False,True,True,False,7,1,5,4
tight_budget,112.0,180.0,55.0,1,False,True,True,False,7,1,5,5
tight_budget,118.0,190.0,55.0,1,False,True,True,False,7,1,5,6
tight_budget,124.0,200.0,55.0,1,False,True,True,False,7,1,5,7
tight_budget,130.0,210.0,55.0,1,False,True,True,False,7,1,5,8
tight_budget,87.0,138.0,55.0,1,False,True,False,False,7,1,6,0
tight_budget,93.0,148.0,55.0,1,False,True,True,False,7,1,6,1
tight_budget,99.0,158.0,55.0,1,False,True,True,False,7,1,6,2
tight_budget,105.0,168.0,55.0,1,False,True,True,False,7,1,6,3
tight_budget,111.0,178.0,55.0,1,False,True,True,False,7,1,6,4
tight_budget,117.0,188.0,55.0,1,False,True,True,False,7,1,6,5
tight_budget,123.0,198.0,55.0,1,False,True,True,False,7,1,6,6
tight_budget,129.0,208.0,55.0,1,False,True,True,False,7,1,6,7
tight_budget,135.0,218.0,55.0,1,False,True,True,False,7,1,6,8
tight_budget,92.0,146.0,55.0,1,False,True,False,False,7,1,7,0
tight_budget,98.0,156.0,55.0,1,False,True,True,False,7,1,7,1
tight_budget,104.0,166.0,55.0,1,False,True,True,False,7,1,7,2
tight_budget,110.0,176.0,55.0,1,False,True,True,False,7,1,7,3
tight_budget,116.0,186.0,55.0,1,False,True,True,False,7,1,7,4
tight_budget,122.0,196.0,55.0,1,False,True,True,False,7,1,7,5
tight_budget,128.0,206.0,55.0,1,False,True,True,False,7,1,7,6
tight_budget,134.0,216.0,55.0,1,False,True,True,False,7,1,7,7
tight_budget,140.0,226.0,55.0,1,False,True,True,False,7,1,7,8
tight_budget,97.0,154.0,55.0,1,False,True,False,False,7,1,8,0
tight_budget,103.0,164.0,55.0,1,False,True,True,False,7,1,8,1
tight_budget,109.0,174.0,55.0,1,False,True,True,False,7,1,8,2
tight_budget,115.0,184.0,55.0,1,False,True,True,False,7,1,8,3
tight_budget,121.0,194.0,55.0,1,False,True,True,False,7,1,8,4
tight_budget,127.0,204.0,55.0,1,False,True,True,False,7,1,8,5
tight_budget,133.0,214.0,55.0,1,False,True,True,False,7,1,8,6
tight_budget,139.0,224.0,55.0,1,False,True,True,False,7,1,8,7
tight_budget,145.0,234.0,55.0,1,False,True,True,False,7,1,8,8
tight_budget,65.0,103.0,55.0,1,False,True,False,False,7,2,0,0
tight_budget,71.0,113.0,55.0,1,False,True,False,False,7,2,0,1
tight_budget,77.0,123.0,55.0,1,False,True,False,False,7,2,0,2
tight_budget,83.0,133.0,55.0,1,False,True,False,False,7,2,0,3
tight_budget,89.0,143.0,55.0,1,False,True,False,False,7,2,0,4
tight_budget,95.0,153.0,55.0,1,False,True,False,False,7,2,0,5
tight_budget,101.0,163.0,55.0,1,False,True,False,False,7,2,0,6
tight_budget,107.0,173.0,55.0,1,False,True,False,False,7,2,0,7
tight_budget,113.0,183.0,55.0,1,False,True,False,False,7,2,0,8
tight_budget,70.0,111.0,55.0,1,False,True,False,False,7,2,1,0
tight_budget,76.0,121.0,55.0,1,False,True,True,False,7,2,1,1
tight_budget,82.0,131.0,55.0,1,False,True,True,False,7,2,1,2
tight_budget,88.0,141.0,55.0,1,False,True,True,False,7,2,1,3
tight_budget,94.0,151.0,55.0,1,False,True,True,False,7,2,1,4
tight_budget,100.0,161.0,55.0,1,False,True,True,False,7,2,1,5
tight_budget,106.0,171.0,55.0,1,False,True,True,False,7,2,1,6
tight_budget,112.0,181.0,55.0,1,False,True,True,False,7,2,1,7
tight_budget,118.0,191.0,55.0,1,False,True,True,False,7,2,1,8
tight_budget,75.0,119.0,55.0,1,False,True,False,False,7,2,2,0
tight_budget,81.0,129.0,55.0,1,False,True,True,False,7,2,2,1
tight_budget,87.0,139.0,55.0,1,False,True,True,False,7,2,2,2
tight_budget,93.0,149.0,55.0,1,False,True,True,False,7,2,2,3
tight_budget,99.0,159.0,55.0,1,False,True,True,False,7,2,2,4
tight_budget,105.0,169.0,55.0,1,False,True,True,False,7,2,2,5
tight_budget,111.0,179.0,55.0,1,False,True,True,False,7,2,2,6
tight_budget,117.0,189.0,55.0,1,False,True,True,False,7,2,2,7
tight_budget,123.0,199.0,55.0,1,False,True,True,False,7,2,2,8
tight_budget,80.0,127.0,55.0,1,False,True,False,False,7,2,3,0
tight_budget,86.0,137.0,55.0,1,False,True,True,False,7,2,3,1
tight_budget,92.0,147.0,55.0,1,False,True,True,False,7,2,3,2
tight_budget,98.0,157.0,55.0,1,False,True,True,False,7,2,3,3
tight_budget,104.0,167.0,55.0,1,False,True,True,False,7,2,3,4
tight_budget,110.0,177.0,55.0,1,False,True,True,False,7,2,3,5
tight_budget,116.0,187.0,55.0,1,False,True,True,False,7,2,3,6
tight_budget,122.0,197.0,55.0,1,False,True,True,False,7,2,3,7
tight_budget,128.0,207.0,55.0,1,False,True,True,False,7,2,3,8
tight_budget,85.0,135.0,55.0,1,False,True,False,False,7,2,4,0
tight_budget,91.0,145.0,55.0,1,False,True,True,False,7,2,4,1
tight_budget,97.0,155.0,55.0,1,False,True,True,False,7,2,4,2
tight_budget,103.0,165.0,55.0,1,False,True,True,False,7,2,4,3
tight_budget,109.0,175.0,55.0,1,False,True,True,False,7,2,4,4
tight_budget,115.0,185.0,55.0,1,False,True,True,False,7,2,4,5
tight_budget,121.0,195.0,55.0,1,False,True,True,False,7,2,4,6
tight_budget,127.0,205.0,55.0,1,False,True,True,False,7,2,4,7
tight_budget,133.0,215.0,55.0,1,False,True,True,False,7,2,4,8
tight_budget,90.0,143.0,55.0,1,False,True,False,False,7,2,5,0
tight_budget,96.0,153.0,55.0,1,False,True,True,False,7,2,5,1
tight_budget,102.0,163.0,55.0,1,False,True,True,False,7,2,5,2
tight_budget,108.0,173.0,55.0,1,False,True,True,False,7,2,5,3
tight_budget,114.0,183.0,55.0,1,False,True,True,False,7,2,5,4
tight_budget,120.0,193.0,55.0,1,False,True,True,False,7,2,5,5
tight_budget,126.0,203.0,55.0,1,False,True,True,False,7,2,5,6
tight_budget,132.0,213.0,55.0,1,False,True,True,False,7,2,5,7
tight_budget,138.0,223.0,55.0,1,False,True,True,False,7,2,5,8
tight_budget,95.0,151.0,55.0,1,False,True,False,False,7,2,6,0
tight_budget,101.0,161.0,55.0,1,False,True,True,False,7,2,6,1
tight_budget,107.0,171.0,55.0,1,False,True,True,False,7,2,6,2
tight_budget,113.0,181.0,55.0,1,False,True,True,False,7,2,6,3
tight_budget,119.0,191.0,55.0,1,False,True,True,False,7,2,6,4
tight_budget,125.0,201.0,55.0,1,False,True,True,False,7,2,6,5
tight_budget,131.0,211.0,55.0,1,False,True,True,False,7,2,6,6
tight_budget,137.0,221.0,55.0,1,False,True,True,False,7,2,6,7
tight_budget,143.0,231.0,55.0,1,False,True,True,False,7,2,6,8
tight_budget,100.0,159.0,55.0,1,False,True,False,False,7,2,7,0
tight_budget,106.0,169.0,55.0,1,False,True,True,False,7,2,7,1
tight_budget,112.0,179.0,55.0,1,False,True,True,False,7,2,7,2
tight_budget,118.0,189.0,55.0,1,False,True,True,False,7,2,7,3
tight_budget,124.0,199.0,55.0,1,False,True,True,False,7,2,7,4
tight_budget,130.0,209.0,55.0,1,False,True,True,False,7,2,7,5
tight_budget,136.0,219.0,55.0,1,False,True,True,False,7,2,7,6
tight_budget,142.0,229.0,55.0,1,False,True,True,False,7,2,7,7
tight_budget,148.0,239.0,55.0,1,False,True,True,False,7,2,7,8
tight_budget,105.0,167.0,55.0,1,False,True,False,False,7,2,8,0
tight_budget,111.0,177.0,55.0,1,False,True,True,False,7,2,8,1
tight_budget,117.0,187.0,55.0,1,False,True,True,False,7,2,8,2
tight_budget,123.0,197.0,55.0,1,False,True,True,False,7,2,8,3
tight_budget,129.0,207.0,55.0,1,False,True,True,False,7,2,8,4
tight_budget,135.0,217.0,55.0,1,False,True,True,False,7,2,8,5
tight_budget,141.0,227.0,55.0,1,False,True,True,False,7,2,8,6
tight_budget,147.0,237.0,55.0,1,False,True,True,False,7,2,8,7
tight_budget,153.0,247.0,55.0,1,False,True,True,False,7,2,8,8
tight_budget,73.0,116.0,55.0,1,False,True,False,False,7,3,0,0
tight_budget,79.0,126.0,55.0,1,False,True,False,False,7,3,0,1
tight_budget,85.0,136.0,55.0,1,False,True,False,False,7,3,0,2
tight_budget,91.0,146.0,55.0,1,False,True,False,False,7,3,0,3
tight_budget,97.0,156.0,55.0,1,False,True,False,False,7,3,0,4
tight_budget,103.0,166.0,55.0,1,False,True,False,False,7,3,0,5
tight_budget,109.0,176.0,55.0,1,False,True,False,False,7,3,0,6
tight_budget,115.0,186.0,55.0,1,False,True,False,False,7,3,0,7
tight_budget,121.0,196.0,55.0,1,False,True,False,False,7,3,0,8
tight_budget,78.0,124.0,55.0,1,False,True,False,False,7,3,1,0
tight_budget,84.0,134.0,55.0,1,False,True,True,False,7,3,1,1
tight_budget,90.0,144.0,55.0,1,False,True,True,False,7,3,1,2
tight_budget,96.0,154.0,55.0,1,False,True,True,False,7,3,1,3
tight_budget,102.0,164.0,55.0,1,False,True,True,False,7,3,1,4
tight_budget,108.0,174.0,55.0,1,False,True,True,False,7,3,1,5
tight_budget,114.0,184.0,55.0,1,False,True,True,False,7,3,1,6
tight_budget,120.0,194.0,55.0,1,False,True,True,False,7,3,1,7
tight_budget,126.0,204.0,55.0,1,False,True,True,False,7,3,1,8
tight_budget,83.0,132.0,55.0,1,False,True,False,False,7,3,2,0
tight_budget,89.0,142.0,55.0,1,False,True,True,False,7,3,2,1
tight_budget,95.0,152.0,55.0,1,False,True,True,False,7,3,2,2
tight_budget,101.0,162.0,55.0,1,False,True,True,False,7,3,2,3
tight_budget,107.0,172.0,55.0,1,False,True,True,False,7,3,2,4
tight_budget,113.0,182.0,55.0,1,False,True,True,False,7,3,2,5
tight_budget,119.0,192.0,55.0,1,False,True,True,False,7,3,2,6
tight_budget,125.0,202.0,55.0,1,False,True,True,False,7,3,2,7
tight_budget,131.0,212.0,55.0,1,False,True,True,False,7,3,2,8
tight_budget,88.0,140.0,55.0,1,False,True,False,False,7,3,3,0
tight_budget,94.0,150.0,55.0,1,False,True,True,False,7,3,3,1
tight_budget,100.0,160.0,55.0,1,False,True,True,False,7,3,3,2
tight_budget,106.0,170.0,55.0,1,False,True,True,False,7,3,3,3
tight_budget,112.0,180.0,55.0,1,False,True,True,False,7,3,3,4
tight_budget,118.0,190.0,55.0,1,False,True,True,False,7,3,3,5
tight_budget,124.0,200.0,55.0,1,False,True,True,False,7,3,3,6
tight_budget,130.0,210.0,55.0,1,False,True,True,False,7,3,3,7
tight_budget,136.0,220.0,55.0,1,False,True,True,False,7,3,3,8
tight_budget,93.0,148.0,55.0,1,False,True,False,False,7,3,4,0
tight_budget,99.0,158.0,55.0,1,False,True,True,False,7,3,4,1
tight_budget,105.0,168.0,55.0,1,False,True,True,False,7,3,4,2
tight_budget,111.0,178.0,55.0,1,False,True,True,False,7,3,4,3
tight_budget,117.0,188.0,55.0,1,False,True,True,False,7,3,4,4
tight_budget,123.0,198.0,55.0,1,False,True,True,False,7,3,4,5
