"scenario","time","prey","predator","prey_rate","predator_rate","alpha","beta","delta","gamma","method","warning"
"predator_prey_coupled_system",10.38,33.5224910779108,7.66249338168028,10.6224504534412,1.30607062959841,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.39,33.6287155824452,7.67555408797626,10.6341496396002,1.32460346325644,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.4,33.7350570788412,7.68880012260882,10.6454344049884,1.34324215877579,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.41,33.8415114228911,7.70223254419658,10.6562984647142,1.36198754042555,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.42,33.9480744075382,7.71585241960084,10.6667354823671,1.38084043136345,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.43,34.0547417623619,7.72966082391447,10.6767390702007,1.39980165342382,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.44,34.1615091530639,7.74365884044871,10.6863027893351,1.4188720268995,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.45,34.2683721809573,7.7578475607177,10.6954201499798,1.43805237031726,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.46,34.3753263824571,7.77222808442088,10.7040846116766,1.4573435002069,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.47,34.4823672285738,7.78680151942294,10.7122895835637,1.4767462308637,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.48,34.5894901244095,7.80156898173158,10.7200284246614,1.49626137410428,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.49,34.6966904086561,7.81653159547262,10.7272944441796,1.51588973901553,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.5,34.8039633530979,7.83169049286278,10.7340809018485,1.53563213169664,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.51,34.9113041621164,7.84704681417975,10.7403810082717,1.55548935499403,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.52,35.0187079721991,7.86260170772969,10.7461879253044,1.57546220822915,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.53,35.1261698514521,7.87835632981198,10.7514947664546,1.59555148691878,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.54,35.2336847991167,7.89431184468117,10.7562945973102,1.61575798248801,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.55,35.3412477450898,7.91046942450605,10.7605804359915,1.6360824819755,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.56,35.4488535494497,7.9268302493258,10.7643452536299,1.65652576773106,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.57,35.556497001986,7.94339550700311,10.7675819748729,1.67708861710535,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.58,35.6641728217347,7.96016639317417,10.7702834784179,1.69777180213148,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.59,35.7718756565189,7.97714411119548,10.7724425975724,1.71857608919859,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.6,35.8796000824946,7.99432987208747,10.7740521208443,1.73950223871704,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.61,35.9873406037031,8.01172489447464,10.7751047925609,1.7605510047752,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.62,36.0950916516287,8.02933040452239,10.7755933135178,1.78172313478769,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.63,36.2028475847639,8.04714763587027,10.7755103416595,1.80301936913495,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.64,36.3106026881804,8.06517782956161,10.7748484927896,1.82444044079386,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.65,36.4183511731083,8.08342223396955,10.7736003413151,1.84598707495953,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.66,36.5260871765215,8.10188210471915,10.7717584210215,1.86765998865785,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.67,36.6338047607317,8.12055870460573,10.7693152258829,1.88945989034887,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.68,36.7414979129905,8.13945330350922,10.766263210905,1.91138747952075,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.69,36.8491605450996,8.15856717830442,10.7625947930037,1.93344344627418,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.7,36.9567864930296,8.17790161276717,10.7583023519188,1.95562847089719,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.71,37.0643695165488,8.19745789747614,10.7533782311638,1.97794322343007,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.72,37.1719032988604,8.21723732971044,10.7478147390132,2.00038836322043,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.73,37.2793814462506,8.23724121334264,10.7416041495266,2.02296453846821,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.74,37.3867974877458,8.25747085872733,10.734738703612,2.04567238576036,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.75,37.494144874782,8.27792758258493,10.7272106101277,2.0685125295954,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.76,37.6014169808832,8.29861270788088,10.719012047024,2.09148558189727,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.77,37.7086071013535,8.31952756369986,10.7101351625255,2.11459214151884,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.78,37.8157084529787,8.34067348511504,10.7005720763551,2.13783279373449,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.79,37.9227141737423,8.36205181305239,10.6903148809991,2.16120810972199,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.8,38.0296173225523,8.38366389414961,10.6793556430162,2.18471864603336,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.81,38.1364108789824,8.40551108060994,10.6676864043887,2.20836494405464,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.82,38.2430877430263,8.42759473005049,10.6552991839191,2.2321475294545,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.83,38.3496407348655,8.44991620534504,10.6421859786708,2.25606691162149,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.84,38.4560625946522,8.47247687446125,10.6283387654553,2.28012358308988,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.85,38.5623459823068,8.49527811029215,10.6137495023646,2.30431801895399,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.86,38.6684834773304,8.51832129048169,10.5984101303521,2.32865067627082,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.87,38.7744675786339,8.5416077972444,10.5823125748608,2.353121993451,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.88,38.8802907043825,8.56513901717891,10.5654487474995,2.37773238963785,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.89,38.9859451918575,8.58891634107529,10.5478105477697,2.40248226407457,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.9,39.0914232973352,8.61294116371603,10.5293898648413,2.42737199545931,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.91,39.1967171959836,8.63721488367062,10.5101785793796,2.45240194128825,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.92,39.3018189817774,8.66173890308351,10.4901685654238,2.4775724371864,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.93,39.4067206674317,8.68651462745537,10.4693516923175,2.50288379622618,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.94,39.5114141843549,8.71154346541763,10.4477198266921,2.52833630823371,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.95,39.6158913826218,8.73682682849997,10.4252648345037,2.55393023908263,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.96,39.7201440309668,8.7623661308908,10.4019785831244,2.57966582997556,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.97,39.8241638167981,8.78816278919055,10.377852943488,2.60554329671299,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.98,39.9279423462329,8.81421822215768,10.3528797922917,2.63156282894971,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",10.99,40.0314711441559,8.84053385044718,10.3270510142536,2.6577245894386,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11,40.1347416542984,8.86711109634157,10.3003585044273,2.68402871326184,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.01,40.2377452393427,8.89395138347418,10.2727941705732,2.71047530704958,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.02,40.3404731810484,8.92105613654468,10.2443499355885,2.73706444818582,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.03,40.4429166804043,8.94842678102654,10.2150177399953,2.76379618400182,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.04,40.5450668578042,8.97606474286655,10.1847895444878,2.7906705309568,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.05,40.6469147532491,9.00397144817612,10.1536573325392,2.81768747380602,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.06,40.7484513265745,9.03214832291418,10.1216131130686,2.84484696475631,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.07,40.8496674577052,9.06059679256175,10.0886489231687,2.87214892260908,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.08,40.9505539469369,9.08931828178784,10.0547568308942,2.89959323189073,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.09,41.0511015152458,9.11831421410674,10.0199289381118,2.92717974197073,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.1,41.1513008046269,9.14758601152645,9.98415738341273,2.95490826616722,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.11,41.2511423784611,9.17713509418812,9.94743434508644,2.98277858084046,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.12,41.3506167219119,9.20696287999653,9.909752044158,3.01079042447387,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.13,41.4497142423535,9.23707078424127,9.87110274748781,3.03894349674322,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.14,41.5484252698284,9.2674602192087,9.83147877093486,3.06723745757365,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.15,41.6467400575377,9.29813259378444,9.79087248258344,3.09567192618497,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.16,41.7446487823636,9.32908931304629,9.74927630603356,3.12424648012523,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.17,41.8421415454239,9.36033177784754,9.70668272375543,3.15296065429275,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.18,41.9392083726615,9.39186138439046,9.6630842805078,3.18181393994686,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.19,42.0358392154665,9.42367952378993,9.61847358682067,3.21080578370739,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.2,42.1320239513347,9.45578758162701,9.57284332254218,3.23993558654335,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.21,42.2277523845602,9.48818693749244,9.52618624044966,3.26920270275076,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.22,42.3230142469647,9.52087896451995,9.47849516992506,3.29860643892011,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.23,42.4177991986639,9.55386502890915,9.42976302069445,3.32814605289354,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.24,42.5120968288709,9.58714648943809,9.37998278663154,3.35782075271218,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.25,42.6058966567372,9.62072469696521,9.32914754962509,3.38762969555377,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.26,42.6991881322334,9.65460099392074,9.27725048350991,3.41757198666102,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.27,42.7919606370685,9.68877671378735,9.22428485806124,3.44764667826102,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.28,42.8842034856491,9.72325318056996,9.17024404305202,3.47785276847597,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.29,42.9759059260797,9.75803170825472,9.11512151237289,3.50818920022579,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.3,43.0670571412034,9.79311360025698,9.05891084821419,3.53865486012278,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.31,43.1576462496855,9.82850014885821,9.00160574530966,3.56924857735898,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.32,43.2476623071386,9.8641926346318,8.94320001524103,3.5999691225865,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.33,43.337094307291,9.90019232585766,8.8836875908031,3.63081520679142,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.34,43.4259311831991,9.93650047792558,8.82306253042831,3.66178548016163,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.35,43.5141618085034,9.97311833272719,8.76131902267023,3.69287853094925,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.36,43.6017749987301,10.0100471180367,8.69845139074495,3.72409288432809,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.37,43.6887595126375,10.04728804688,8.63445409712944,3.75542700124674,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.38,43.7751040536088,10.0848423168924,8.56932174821598,3.78687927727786,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.39,43.860797271091,10.1227111096652,8.50304909902137,3.81844804146432,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.4,43.9458277620812,10.1608955900799,8.43563105794985,3.85013155516286,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.41,44.0301840726607,10.1993969056315,8.36706269160848,3.88192801088586,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.42,44.1138546995768,10.2382161857403,8.29733922967351,3.91383553114192,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.43,44.1968280918735,10.2773545410518,8.22645606980644,3.94585216727612,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.44,44.2790926525716,10.3168130627245,8.1544087826181,3.97797589831053,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.45,44.3606367403977,10.3565928217076,8.08119311667927,4.01020462978585,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.46,44.4414486715645,10.3966948680055,8.00680500357596,4.04253619260494,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.47,44.5215167216003,10.4371202299315,7.93124056300773,4.07496834187922,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.48,44.6008291272304,10.4778699133503,7.85449610792696,4.10749875577856,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.49,44.6793740883096,10.5189449009081,7.77656814971721,4.14012503438576,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.5,44.7571397698068,10.560346151252,7.69745340340847,4.17284469855653,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.51,44.8341143038409,10.6020745982375,7.61714879292714,4.20565518878583,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.52,44.9102857917702,10.6441311501254,7.53565145637837,4.2385538640816,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.53,44.985642306334,10.6865166887662,7.45295875135851,4.271538000847,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.54,45.0601718938475,10.7292320687747,7.36906826029485,4.30460479177203,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.55,45.1338625764505,10.7722781166924,7.28397779581035,4.33775134473579,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.56,45.2067023544086,10.8156556301398,7.19768540611043,4.37097468172035,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.57,45.2786792084697,10.859365376957,7.11018938038894,4.40427173773746,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.58,45.3497811022736,10.9034080943343,7.0214882542505,4.43763935976924,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.59,45.4199959848161,10.947784487932,6.93158081514603,4.47107430572408,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.6,45.4893117929676,10.9924952309893,6.84046610781829,4.50457324340896,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.61,45.5577164540457,11.0375409634234,6.7481434397542,4.53813274951945,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.62,45.6251978884433,11.0829222909186,6.65461238664038,4.57174930864869,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.63,45.6917440123097,11.128639784005,6.55987279781859,4.60541931231676,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.64,45.7573427402879,11.1746939771282,6.46392480173721,4.63913905802162,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.65,45.8219819883052,11.2210853677084,6.36676881139512,4.67290474831321,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.66,45.8856496764192,11.2678144151916,6.26840552977414,4.70671248989194,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.67,45.9483337317169,11.3148815400905,6.16883595525582,4.74055829273317,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.68,46.0100220912695,11.3622871230178,6.06806138701883,4.77443806923902,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.69,46.0707027051397,11.4100315037102,5.96608343041225,4.80834763341911,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.7,46.1303635394438,11.4581149800444,5.86290400230093,4.8422827001017,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.71,46.1889925794668,11.5065378070454,5.75852533637803,4.87623888417679,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.72,46.2465778328306,11.5553001958872,5.65294998844047,4.91021169987279,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.73,46.303107332715,11.6044023128859,5.54618084162238,4.94419656006829,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
"predator_prey_coupled_system",11.74,46.3585691411312,11.6538442784866,5.438221111582,4.97818877564065,0.7,0.05,0.02,0.5,"explicit_euler","Predator-prey terms are illustrative and assume continuous well-mixed interaction."
