scenario,replication,sampled_initial_stock,sampled_growth_rate,sampled_extraction,sampled_shock_probability,final_stock,minimum_stock,depleted
baseline_uncertainty,601,68.15500189,0.18595582,5.53315489,0.02351514,0.0,0.0,1
baseline_uncertainty,602,74.89202564,0.1791972,5.37170256,0.03192523,0.0,0.0,1
baseline_uncertainty,603,71.04845097,0.18512935,7.86193063,0.03463088,0.0,0.0,1
baseline_uncertainty,604,66.16031545,0.21955655,6.28855013,0.04958979,0.0,0.0,1
baseline_uncertainty,605,68.88125955,0.17388524,7.8115127,0.04438373,0.0,0.0,1
baseline_uncertainty,606,74.01352339,0.19056035,7.87438219,0.04404173,0.0,0.0,1
baseline_uncertainty,607,73.82031956,0.18981181,6.79738648,0.02633824,0.0,0.0,1
baseline_uncertainty,608,68.30115423,0.1734187,6.1165139,0.05995344,0.0,0.0,1
baseline_uncertainty,609,68.52175343,0.19523613,7.10466106,0.03543027,0.0,0.0,1
baseline_uncertainty,610,72.48801853,0.15258548,5.68273738,0.06528694,0.0,0.0,1
baseline_uncertainty,611,65.04273459,0.14660144,6.74527332,0.07097379,0.0,0.0,1
baseline_uncertainty,612,74.03200034,0.21825257,5.8747645,0.03492639,42.77572553,42.77572553,0
baseline_uncertainty,613,73.996381,0.20597292,6.96512258,0.06236903,0.0,0.0,1
baseline_uncertainty,614,69.85391059,0.1411694,6.33123699,0.03564943,0.0,0.0,1
baseline_uncertainty,615,68.83095135,0.19647952,7.57220025,0.07267299,0.0,0.0,1
baseline_uncertainty,616,74.81509827,0.19882311,7.07811277,0.02454964,0.0,0.0,1
baseline_uncertainty,617,73.57504928,0.16559584,5.61585985,0.02216454,0.0,0.0,1
baseline_uncertainty,618,65.68986464,0.18921812,5.82621118,0.02682198,0.0,0.0,1
baseline_uncertainty,619,69.57372289,0.14587493,5.94110417,0.06571624,0.0,0.0,1
baseline_uncertainty,620,65.51218801,0.15966381,6.86158493,0.06784006,0.0,0.0,1
baseline_uncertainty,621,71.08177273,0.17017999,6.39427898,0.03577663,0.0,0.0,1
baseline_uncertainty,622,71.10539253,0.14791115,7.12363249,0.03101534,0.0,0.0,1
baseline_uncertainty,623,71.90516095,0.15559057,7.18356642,0.0263179,0.0,0.0,1
baseline_uncertainty,624,66.80066812,0.19294609,5.05841614,0.03136648,33.47910332,33.47910332,0
baseline_uncertainty,625,71.66441836,0.18162874,6.10109105,0.06041635,0.0,0.0,1
baseline_uncertainty,626,73.53019007,0.18349758,7.81982711,0.05967341,0.0,0.0,1
baseline_uncertainty,627,69.9815014,0.15964473,6.71867472,0.02780229,0.0,0.0,1
baseline_uncertainty,628,68.64256411,0.17042421,6.14565776,0.02772458,0.0,0.0,1
baseline_uncertainty,629,73.11467048,0.16025156,7.6054262,0.07851692,0.0,0.0,1
baseline_uncertainty,630,69.68451277,0.14777486,5.85431977,0.03636852,0.0,0.0,1
baseline_uncertainty,631,74.55702846,0.2001999,5.57679061,0.06173129,34.76864578,34.76864578,0
baseline_uncertainty,632,70.44228251,0.16285524,7.0310795,0.07268886,0.0,0.0,1
baseline_uncertainty,633,70.06123019,0.15854196,5.06271351,0.03460638,0.0,0.0,1
baseline_uncertainty,634,67.71209904,0.19128776,7.03828765,0.06826411,0.0,0.0,1
baseline_uncertainty,635,70.81957495,0.16020705,5.25968529,0.05489318,0.0,0.0,1
baseline_uncertainty,636,68.45825838,0.21770631,6.25675903,0.06348717,0.0,0.0,1
baseline_uncertainty,637,70.4403757,0.20141654,6.86389717,0.06113633,0.0,0.0,1
baseline_uncertainty,638,66.56968105,0.16998511,5.94443511,0.02598531,0.0,0.0,1
baseline_uncertainty,639,70.11166795,0.21700321,7.27495245,0.07680011,0.0,0.0,1
baseline_uncertainty,640,65.32432355,0.20241435,7.24126228,0.05711961,0.0,0.0,1
baseline_uncertainty,641,72.07120755,0.19582064,7.91523879,0.0339801,0.0,0.0,1
baseline_uncertainty,642,70.59725473,0.16588513,6.41249559,0.07720353,0.0,0.0,1
baseline_uncertainty,643,69.68326442,0.21951411,5.37067329,0.0435864,43.14910884,43.0390575,0
baseline_uncertainty,644,71.59903176,0.19994901,7.47180796,0.0253614,0.0,0.0,1
baseline_uncertainty,645,65.73332998,0.21778197,5.06213861,0.06461022,40.01543067,38.81625011,0
baseline_uncertainty,646,72.32854948,0.18894189,7.13030419,0.06211648,0.0,0.0,1
baseline_uncertainty,647,74.26691928,0.1544888,6.79215138,0.02977151,0.0,0.0,1
baseline_uncertainty,648,70.68672458,0.21800868,6.72723574,0.07169873,0.0,0.0,1
baseline_uncertainty,649,74.62958433,0.17009433,7.58768592,0.02716908,0.0,0.0,1
baseline_uncertainty,650,73.81260624,0.17606613,5.42764637,0.05468853,0.0,0.0,1
baseline_uncertainty,651,72.29111015,0.17961537,6.82397352,0.0620684,0.0,0.0,1
baseline_uncertainty,652,71.83741062,0.20238074,6.32848167,0.0341058,0.0,0.0,1
baseline_uncertainty,653,73.4362476,0.18678636,5.4456222,0.02039866,15.2911156,15.2911156,0
baseline_uncertainty,654,68.7671347,0.16537345,6.55326973,0.04296686,0.0,0.0,1
baseline_uncertainty,655,66.58482076,0.16416835,6.77663114,0.03544584,0.0,0.0,1
baseline_uncertainty,656,69.96932998,0.21145773,6.69701018,0.07015524,0.0,0.0,1
baseline_uncertainty,657,72.74662605,0.14651302,6.62197297,0.05231246,0.0,0.0,1
baseline_uncertainty,658,73.06501033,0.20228887,7.08115574,0.03680137,0.0,0.0,1
baseline_uncertainty,659,70.27676078,0.16971872,5.67207225,0.0404549,0.0,0.0,1
baseline_uncertainty,660,74.64394465,0.17769024,7.17489087,0.03042597,0.0,0.0,1
baseline_uncertainty,661,74.45118269,0.14705343,7.82471388,0.04658975,0.0,0.0,1
baseline_uncertainty,662,65.71187431,0.19029265,7.84837469,0.06036506,0.0,0.0,1
baseline_uncertainty,663,68.03270546,0.17084331,5.21646226,0.05323675,0.0,0.0,1
baseline_uncertainty,664,70.36059247,0.16669782,6.0068884,0.02659235,0.0,0.0,1
baseline_uncertainty,665,68.99740577,0.21275762,7.79455934,0.03583785,0.0,0.0,1
baseline_uncertainty,666,68.33487175,0.15560775,6.59476567,0.05746343,0.0,0.0,1
baseline_uncertainty,667,71.23177973,0.20519755,5.54519846,0.04653927,42.35864648,42.35864648,0
baseline_uncertainty,668,66.94623349,0.18576903,7.83820756,0.03330866,0.0,0.0,1
baseline_uncertainty,669,73.77844577,0.20510474,6.41970952,0.04016488,0.0,0.0,1
baseline_uncertainty,670,65.61737493,0.15562712,6.80688335,0.06788409,0.0,0.0,1
baseline_uncertainty,671,67.93917849,0.15214885,6.41874266,0.04602699,0.0,0.0,1
baseline_uncertainty,672,68.89422384,0.18700331,6.21780124,0.03591684,0.0,0.0,1
baseline_uncertainty,673,66.2097542,0.17731563,6.20366123,0.06763914,0.0,0.0,1
baseline_uncertainty,674,71.8926957,0.19204998,5.17072858,0.06816414,0.0,0.0,1
baseline_uncertainty,675,74.05944577,0.19945918,7.26923109,0.02780964,0.0,0.0,1
baseline_uncertainty,676,72.56698549,0.19195357,6.46329069,0.03279194,0.0,0.0,1
baseline_uncertainty,677,66.39423538,0.15493603,5.44585385,0.05516755,0.0,0.0,1
baseline_uncertainty,678,73.02201845,0.15620013,5.98425644,0.06358548,0.0,0.0,1
baseline_uncertainty,679,68.8571107,0.18654762,5.37805299,0.03371134,0.0,0.0,1
baseline_uncertainty,680,73.74140979,0.18370543,7.40840477,0.05927149,0.0,0.0,1
baseline_uncertainty,681,66.2075302,0.21876097,6.56398632,0.07305762,0.0,0.0,1
baseline_uncertainty,682,69.9544963,0.21572956,5.75350114,0.03138001,36.92820333,36.92820333,0
baseline_uncertainty,683,68.53029604,0.21403349,7.5284271,0.0778168,0.0,0.0,1
baseline_uncertainty,684,66.92935087,0.16448988,6.0616487,0.040763,0.0,0.0,1
baseline_uncertainty,685,70.46845259,0.193113,5.89590186,0.05941118,0.0,0.0,1
baseline_uncertainty,686,72.68263449,0.17893776,7.5299229,0.06525157,0.0,0.0,1
baseline_uncertainty,687,71.70156006,0.18898641,6.61062202,0.03265506,0.0,0.0,1
baseline_uncertainty,688,70.64602105,0.1465018,6.33414893,0.04473872,0.0,0.0,1
baseline_uncertainty,689,72.14728397,0.17199614,6.02044874,0.04408697,0.0,0.0,1
baseline_uncertainty,690,74.45704599,0.16556006,6.5695606,0.02562804,0.0,0.0,1
baseline_uncertainty,691,69.88833057,0.15183157,5.06448748,0.06017666,0.0,0.0,1
baseline_uncertainty,692,67.20921418,0.17801608,6.24813046,0.0761668,0.0,0.0,1
baseline_uncertainty,693,68.16323426,0.20963893,7.83941026,0.05296695,0.0,0.0,1
baseline_uncertainty,694,69.90817355,0.18194704,7.91227755,0.07949956,0.0,0.0,1
baseline_uncertainty,695,65.23822861,0.16694108,6.65429289,0.04993514,0.0,0.0,1
baseline_uncertainty,696,66.81462714,0.14601279,6.90245814,0.06405951,0.0,0.0,1
baseline_uncertainty,697,72.55316236,0.19543076,7.20416274,0.0633758,0.0,0.0,1
baseline_uncertainty,698,71.65998309,0.16653386,7.520804,0.0271268,0.0,0.0,1
baseline_uncertainty,699,72.33404453,0.14777571,7.21339111,0.05017972,0.0,0.0,1
baseline_uncertainty,700,68.6474723,0.20914355,6.661957,0.0306859,0.0,0.0,1
baseline_uncertainty,701,69.43180162,0.17455588,5.75739391,0.06958462,0.0,0.0,1
baseline_uncertainty,702,66.40390131,0.20196328,6.56048175,0.06405864,0.0,0.0,1
baseline_uncertainty,703,67.41999755,0.20837263,6.98411712,0.0707917,0.0,0.0,1
baseline_uncertainty,704,65.49487797,0.1535944,7.00277297,0.07595239,0.0,0.0,1
baseline_uncertainty,705,67.41704771,0.1694037,7.07623891,0.03158959,0.0,0.0,1
baseline_uncertainty,706,68.13601681,0.18856826,5.08705089,0.06842233,30.17826587,30.17826587,0
baseline_uncertainty,707,66.35834887,0.1854625,7.99188246,0.07138603,0.0,0.0,1
baseline_uncertainty,708,74.75594835,0.163181,5.31482384,0.05594603,0.0,0.0,1
baseline_uncertainty,709,73.27387678,0.15143163,7.8511863,0.07031209,0.0,0.0,1
baseline_uncertainty,710,66.70930385,0.17034553,5.29327402,0.0364556,0.0,0.0,1
baseline_uncertainty,711,68.62860563,0.18752569,5.32996276,0.03060384,24.65213445,24.65213445,0
baseline_uncertainty,712,71.77802593,0.1790567,6.51875077,0.02062098,0.0,0.0,1
baseline_uncertainty,713,68.46444243,0.20359761,7.444904,0.0700261,0.0,0.0,1
baseline_uncertainty,714,68.5398364,0.20047591,5.80838184,0.02241731,0.0,0.0,1
baseline_uncertainty,715,66.61804867,0.21362066,5.46728671,0.05028189,40.28059192,40.28059192,0
baseline_uncertainty,716,72.45344831,0.14506368,6.64902512,0.03000771,0.0,0.0,1
baseline_uncertainty,717,74.51626464,0.19661204,5.40499071,0.0515285,0.0,0.0,1
baseline_uncertainty,718,66.24154217,0.20761116,7.96022954,0.03929521,0.0,0.0,1
baseline_uncertainty,719,71.87893042,0.21369259,6.71027161,0.02772178,0.0,0.0,1
baseline_uncertainty,720,72.86111956,0.14836425,7.36533854,0.03462911,0.0,0.0,1
baseline_uncertainty,721,73.76914208,0.21980227,7.53097631,0.07231433,0.0,0.0,1
baseline_uncertainty,722,73.84557308,0.15888071,7.36497967,0.02025828,0.0,0.0,1
baseline_uncertainty,723,66.27801178,0.15628323,6.32629147,0.07797652,0.0,0.0,1
baseline_uncertainty,724,70.19862602,0.18129941,5.43236149,0.02292303,0.0,0.0,1
baseline_uncertainty,725,67.08964126,0.15082386,7.40507437,0.05247042,0.0,0.0,1
baseline_uncertainty,726,74.01827951,0.21115599,5.79596015,0.07370429,0.0,0.0,1
baseline_uncertainty,727,67.64948617,0.15478733,7.18210236,0.07722464,0.0,0.0,1
baseline_uncertainty,728,73.38716233,0.17624507,6.65698343,0.07307601,0.0,0.0,1
baseline_uncertainty,729,74.89029855,0.1712236,7.62858273,0.04627966,0.0,0.0,1
baseline_uncertainty,730,67.3235986,0.15878171,6.68291797,0.03678191,0.0,0.0,1
baseline_uncertainty,731,67.50013946,0.17932422,5.43168513,0.05289777,0.0,0.0,1
baseline_uncertainty,732,70.38014904,0.2188807,7.91502687,0.03774323,0.0,0.0,1
baseline_uncertainty,733,65.2055466,0.14940493,7.08976601,0.02215298,0.0,0.0,1
baseline_uncertainty,734,67.23410218,0.15073336,5.03567855,0.07061224,0.0,0.0,1
baseline_uncertainty,735,66.50373802,0.15527151,6.429678,0.05340208,0.0,0.0,1
baseline_uncertainty,736,71.20018146,0.20615876,6.78666836,0.07396343,0.0,0.0,1
baseline_uncertainty,737,67.73911363,0.1664789,5.8636078,0.04890692,0.0,0.0,1
baseline_uncertainty,738,70.29841762,0.19011553,7.35684515,0.04568876,0.0,0.0,1
baseline_uncertainty,739,71.29354379,0.21229605,6.9813796,0.05279504,0.0,0.0,1
baseline_uncertainty,740,70.75306358,0.18016351,6.8009756,0.02797811,0.0,0.0,1
baseline_uncertainty,741,71.38517427,0.16503028,7.49345701,0.02173039,0.0,0.0,1
baseline_uncertainty,742,65.02393836,0.2158969,7.60666456,0.0307047,0.0,0.0,1
baseline_uncertainty,743,68.21703494,0.14299914,5.62031336,0.0273211,0.0,0.0,1
baseline_uncertainty,744,74.8680757,0.20451289,6.82786163,0.07607952,0.0,0.0,1
baseline_uncertainty,745,67.36873039,0.14875764,7.88402485,0.05090818,0.0,0.0,1
baseline_uncertainty,746,72.98459314,0.18052547,5.4856453,0.02343489,0.0,0.0,1
baseline_uncertainty,747,68.3408177,0.15939862,6.10049686,0.06755965,0.0,0.0,1
baseline_uncertainty,748,68.60543577,0.18239795,7.08866195,0.06441454,0.0,0.0,1
baseline_uncertainty,749,67.94831449,0.21486219,7.93120536,0.04047735,0.0,0.0,1
baseline_uncertainty,750,74.61898808,0.21256556,7.7493124,0.07542318,0.0,0.0,1
baseline_uncertainty,751,72.70020873,0.20290212,6.24814562,0.04345622,0.0,0.0,1
baseline_uncertainty,752,70.61550389,0.19154177,7.58192985,0.04956496,0.0,0.0,1
baseline_uncertainty,753,65.30868452,0.19162557,6.31493597,0.0688927,0.0,0.0,1
baseline_uncertainty,754,71.51447139,0.16820635,6.48691431,0.0463534,0.0,0.0,1
baseline_uncertainty,755,70.35700613,0.16937257,5.40869321,0.04343433,0.0,0.0,1
baseline_uncertainty,756,65.24596377,0.20589038,6.27824613,0.02161347,0.0,0.0,1
baseline_uncertainty,757,73.54225875,0.16922076,6.09210685,0.05560897,0.0,0.0,1
baseline_uncertainty,758,70.997955,0.18967462,5.67776177,0.04758914,0.0,0.0,1
baseline_uncertainty,759,69.11804308,0.14230628,6.95388684,0.04417763,0.0,0.0,1
baseline_uncertainty,760,67.13534142,0.20608604,5.02286353,0.04125243,48.83673982,48.461304,0
baseline_uncertainty,761,74.58374149,0.14557833,5.12951171,0.07586599,0.0,0.0,1
baseline_uncertainty,762,68.96175672,0.16527432,5.22788214,0.07328572,0.0,0.0,1
baseline_uncertainty,763,67.49926356,0.1890629,5.7927623,0.04244319,0.0,0.0,1
baseline_uncertainty,764,69.18128017,0.17952846,7.97046951,0.0642699,0.0,0.0,1
baseline_uncertainty,765,65.71306898,0.16824895,7.62725579,0.03119704,0.0,0.0,1
baseline_uncertainty,766,66.89029676,0.18917903,5.04482154,0.03135224,36.66995313,36.66995313,0
baseline_uncertainty,767,72.656248,0.21058715,6.94411999,0.03344494,0.0,0.0,1
baseline_uncertainty,768,65.48829546,0.21127171,7.34203224,0.03131361,0.0,0.0,1
baseline_uncertainty,769,73.02758326,0.18115957,7.30723439,0.05824246,0.0,0.0,1
baseline_uncertainty,770,72.17062386,0.19989759,7.06456188,0.06842003,0.0,0.0,1
baseline_uncertainty,771,65.78538736,0.14093184,6.35626041,0.06397936,0.0,0.0,1
baseline_uncertainty,772,68.46636072,0.15586925,7.06003698,0.07275167,0.0,0.0,1
baseline_uncertainty,773,74.70283695,0.15863833,7.74562683,0.06386511,0.0,0.0,1
baseline_uncertainty,774,72.22188395,0.21279523,6.29985558,0.0314907,0.0,0.0,1
baseline_uncertainty,775,70.19461234,0.20511834,6.04135834,0.02319659,0.0,0.0,1
baseline_uncertainty,776,67.58937777,0.21577769,7.3238456,0.05629354,0.0,0.0,1
baseline_uncertainty,777,73.04281101,0.20181967,7.45426768,0.05167628,0.0,0.0,1
baseline_uncertainty,778,67.80687571,0.14912613,7.021579,0.0718597,0.0,0.0,1
baseline_uncertainty,779,66.32895367,0.14584026,5.11612158,0.03408667,0.0,0.0,1
baseline_uncertainty,780,66.38622157,0.18967476,6.10577189,0.04508719,0.0,0.0,1
baseline_uncertainty,781,69.01130519,0.15432653,7.36401832,0.03476581,0.0,0.0,1
baseline_uncertainty,782,67.84467151,0.14913542,7.54043001,0.03353211,0.0,0.0,1
baseline_uncertainty,783,68.42249307,0.15530278,6.58308999,0.07965281,0.0,0.0,1
baseline_uncertainty,784,66.98664279,0.16957674,5.40146533,0.04136093,0.0,0.0,1
baseline_uncertainty,785,73.38635087,0.19413888,5.61909621,0.04981812,0.0,0.0,1
baseline_uncertainty,786,72.7099713,0.18461569,7.98273619,0.04203139,0.0,0.0,1
baseline_uncertainty,787,71.58693488,0.17324245,5.6460756,0.07969433,0.0,0.0,1
baseline_uncertainty,788,69.92903015,0.20613851,5.93944793,0.07130829,0.0,0.0,1
baseline_uncertainty,789,74.4912256,0.17416291,6.75163552,0.04108554,0.0,0.0,1
baseline_uncertainty,790,68.86348248,0.15939565,6.95543604,0.068954,0.0,0.0,1
baseline_uncertainty,791,66.35676669,0.16095054,7.85935718,0.03143016,0.0,0.0,1
baseline_uncertainty,792,65.96362549,0.1693425,5.54318752,0.06086073,0.0,0.0,1
baseline_uncertainty,793,66.18122221,0.21697437,6.76720114,0.05388641,0.0,0.0,1
baseline_uncertainty,794,67.13659641,0.14839852,7.49273382,0.06693225,0.0,0.0,1
baseline_uncertainty,795,73.96654467,0.16174912,7.7685484,0.0315327,0.0,0.0,1
baseline_uncertainty,796,66.31488164,0.20550458,6.42828952,0.07797216,0.0,0.0,1
baseline_uncertainty,797,74.91442909,0.18743366,7.46410068,0.06720903,0.0,0.0,1
baseline_uncertainty,798,71.66613835,0.2063306,7.99756993,0.06516927,0.0,0.0,1
baseline_uncertainty,799,65.67967833,0.14292894,6.4532147,0.06380945,0.0,0.0,1
baseline_uncertainty,800,66.57247389,0.14857954,6.91116012,0.07833475,0.0,0.0,1
baseline_uncertainty,801,73.56916887,0.20573455,6.43324478,0.05814167,0.0,0.0,1
baseline_uncertainty,802,74.16231109,0.14983759,5.96658088,0.05245936,0.0,0.0,1
baseline_uncertainty,803,69.87065232,0.18292213,5.19237627,0.0312089,10.61852407,10.61852407,0
baseline_uncertainty,804,74.24732744,0.16777797,6.87451534,0.07301025,0.0,0.0,1
baseline_uncertainty,805,70.08859057,0.16804503,7.46942871,0.05188214,0.0,0.0,1
baseline_uncertainty,806,74.72513728,0.18559077,5.43759273,0.0461037,0.0,0.0,1
baseline_uncertainty,807,66.69658548,0.16378905,7.73919825,0.03351619,0.0,0.0,1
baseline_uncertainty,808,67.02920022,0.19541078,5.42864326,0.05638139,0.0,0.0,1
baseline_uncertainty,809,70.44279504,0.21377929,7.38307259,0.06407915,0.0,0.0,1
baseline_uncertainty,810,65.75877812,0.14988215,5.02006569,0.06248391,0.0,0.0,1
baseline_uncertainty,811,71.38349868,0.14407992,5.30635649,0.05673655,0.0,0.0,1
baseline_uncertainty,812,65.59902862,0.21962627,7.48458679,0.06831574,0.0,0.0,1
baseline_uncertainty,813,72.3482285,0.16408052,7.78034607,0.03390321,0.0,0.0,1
baseline_uncertainty,814,67.88064787,0.14143734,5.77143946,0.07555415,0.0,0.0,1
baseline_uncertainty,815,69.12542722,0.20273607,6.30333485,0.0416942,0.0,0.0,1
baseline_uncertainty,816,70.83941716,0.16288352,7.45418976,0.02840227,0.0,0.0,1
baseline_uncertainty,817,68.95224407,0.16938175,5.26133478,0.02805605,0.0,0.0,1
baseline_uncertainty,818,68.06543427,0.18945922,6.83194804,0.06900931,0.0,0.0,1
baseline_uncertainty,819,71.58925218,0.1720915,6.85715902,0.05312768,0.0,0.0,1
baseline_uncertainty,820,71.70025886,0.21420355,5.63866826,0.03498736,13.76999496,13.76999496,0
baseline_uncertainty,821,73.87547148,0.20314939,5.94475998,0.07923663,0.0,0.0,1
baseline_uncertainty,822,73.57341289,0.1804696,5.44410868,0.07054747,0.0,0.0,1
baseline_uncertainty,823,74.41400778,0.15709937,5.09061392,0.02704512,0.0,0.0,1
baseline_uncertainty,824,67.59658192,0.17274384,5.95042423,0.06212192,0.0,0.0,1
baseline_uncertainty,825,71.13848763,0.17976428,6.84040028,0.07782185,0.0,0.0,1
baseline_uncertainty,826,67.79007955,0.17557109,6.4068294,0.0490361,0.0,0.0,1
baseline_uncertainty,827,65.0970409,0.20486752,5.02221278,0.03763253,47.19105513,46.27005862,0
baseline_uncertainty,828,74.38560407,0.17200866,6.43192225,0.02194124,0.0,0.0,1
baseline_uncertainty,829,69.51217734,0.14833447,6.94693429,0.0290435,0.0,0.0,1
baseline_uncertainty,830,65.09461918,0.17003497,6.34050664,0.02209836,0.0,0.0,1
baseline_uncertainty,831,70.12078948,0.18137599,5.69750735,0.06134987,0.0,0.0,1
baseline_uncertainty,832,73.34831111,0.16494136,5.86578613,0.07231548,0.0,0.0,1
baseline_uncertainty,833,65.08202681,0.20579954,6.32369733,0.05913405,0.0,0.0,1
baseline_uncertainty,834,67.89285044,0.21268799,6.47193036,0.06646098,0.0,0.0,1
baseline_uncertainty,835,69.76019372,0.20693453,5.84082354,0.021298,20.95540878,20.95540878,0
baseline_uncertainty,836,68.17914809,0.20702643,5.60802084,0.03503855,39.99546956,39.99546956,0
baseline_uncertainty,837,65.4102322,0.14117831,6.4886126,0.0394834,0.0,0.0,1
baseline_uncertainty,838,67.7704262,0.15788877,6.06790565,0.03656088,0.0,0.0,1
baseline_uncertainty,839,65.84472653,0.18752286,5.17890614,0.06853117,0.0,0.0,1
baseline_uncertainty,840,72.84451631,0.19288476,6.54283433,0.04066371,0.0,0.0,1
baseline_uncertainty,841,68.93115741,0.20550054,6.21202449,0.07040045,0.0,0.0,1
baseline_uncertainty,842,74.74139828,0.14176156,5.09028137,0.04212494,0.0,0.0,1
baseline_uncertainty,843,66.91455377,0.19229585,7.28899259,0.04338113,0.0,0.0,1
baseline_uncertainty,844,73.78384443,0.1786337,6.70386454,0.04372655,0.0,0.0,1
baseline_uncertainty,845,67.11490994,0.21970405,5.03992793,0.07795179,56.11878033,55.34863482,0
baseline_uncertainty,846,72.09213459,0.15576714,5.53504595,0.05856847,0.0,0.0,1
baseline_uncertainty,847,72.67631465,0.17043225,6.86755738,0.05739026,0.0,0.0,1
baseline_uncertainty,848,71.36758413,0.20602559,6.22502277,0.0341566,0.0,0.0,1
baseline_uncertainty,849,73.89998156,0.19748276,7.6651853,0.05972879,0.0,0.0,1
baseline_uncertainty,850,72.11357038,0.18973186,7.82745768,0.06463544,0.0,0.0,1
baseline_uncertainty,851,71.26888562,0.19829065,6.78961276,0.02332908,0.0,0.0,1
baseline_uncertainty,852,72.29610831,0.21509037,6.01535421,0.03871121,0.0,0.0,1
baseline_uncertainty,853,69.78674669,0.17743164,7.83972365,0.0256147,0.0,0.0,1
baseline_uncertainty,854,73.99094819,0.15963386,7.06116025,0.03931893,0.0,0.0,1
baseline_uncertainty,855,66.5862729,0.18767756,6.65681636,0.04545732,0.0,0.0,1
baseline_uncertainty,856,69.43940988,0.1424116,5.53775989,0.06112918,0.0,0.0,1
baseline_uncertainty,857,70.6217027,0.19182172,7.62993034,0.04631018,0.0,0.0,1
baseline_uncertainty,858,72.5123294,0.14969937,5.3155871,0.04386234,0.0,0.0,1
baseline_uncertainty,859,72.11409002,0.18389466,7.16391139,0.05546698,0.0,0.0,1
baseline_uncertainty,860,65.96360434,0.17096749,7.34012297,0.04927947,0.0,0.0,1
baseline_uncertainty,861,73.28509153,0.17814424,7.2366715,0.02811616,0.0,0.0,1
baseline_uncertainty,862,66.54987869,0.15865416,7.67241996,0.04771908,0.0,0.0,1
baseline_uncertainty,863,71.5076555,0.18449602,7.40755462,0.06123515,0.0,0.0,1
baseline_uncertainty,864,65.88409127,0.18218352,5.49248326,0.03685407,0.0,0.0,1
baseline_uncertainty,865,72.18803495,0.20209318,6.55017786,0.03207077,0.0,0.0,1
baseline_uncertainty,866,73.36146872,0.14867791,5.64642806,0.03918518,0.0,0.0,1
baseline_uncertainty,867,68.67449666,0.16417561,7.63633449,0.07833413,0.0,0.0,1
baseline_uncertainty,868,71.55846702,0.20475222,6.36762107,0.0282527,0.0,0.0,1
baseline_uncertainty,869,68.58453252,0.14340464,7.28264313,0.07027318,0.0,0.0,1
baseline_uncertainty,870,72.33546689,0.21704452,6.61680403,0.04811702,0.0,0.0,1
baseline_uncertainty,871,66.77133711,0.21097941,5.96940842,0.05831293,0.0,0.0,1
baseline_uncertainty,872,74.32210725,0.15802037,6.3630819,0.04423573,0.0,0.0,1
baseline_uncertainty,873,73.70282831,0.1718162,7.93726078,0.04218188,0.0,0.0,1
baseline_uncertainty,874,66.45818893,0.14281245,7.3775468,0.05892338,0.0,0.0,1
baseline_uncertainty,875,69.8013549,0.17355179,5.73238872,0.03971872,0.0,0.0,1
baseline_uncertainty,876,66.85386499,0.21747605,5.50401784,0.04507412,43.6321104,43.6321104,0
baseline_uncertainty,877,72.31731086,0.1895799,6.90172196,0.06981937,0.0,0.0,1
baseline_uncertainty,878,68.5248775,0.19281798,7.34024542,0.06658057,0.0,0.0,1
baseline_uncertainty,879,66.64936684,0.21052749,6.36612889,0.03904852,0.0,0.0,1
baseline_uncertainty,880,67.78033763,0.18692857,7.45647693,0.04138694,0.0,0.0,1
baseline_uncertainty,881,72.54415298,0.15151732,7.85027589,0.0713749,0.0,0.0,1
baseline_uncertainty,882,66.07153158,0.17719119,5.1220214,0.05799886,0.0,0.0,1
baseline_uncertainty,883,71.56980013,0.19534983,5.11447918,0.07308122,12.72160128,12.72160128,0
baseline_uncertainty,884,67.85680314,0.17366723,7.3677862,0.04832808,0.0,0.0,1
baseline_uncertainty,885,67.01799087,0.15605323,5.34240359,0.03667714,0.0,0.0,1
baseline_uncertainty,886,70.91274679,0.19376498,5.50822108,0.036937,24.44459431,24.44459431,0
baseline_uncertainty,887,68.67882199,0.16268603,5.44190631,0.06726836,0.0,0.0,1
baseline_uncertainty,888,70.32251038,0.18346128,7.65959312,0.03807069,0.0,0.0,1
baseline_uncertainty,889,73.22433824,0.1926772,7.17195071,0.07027237,0.0,0.0,1
baseline_uncertainty,890,74.29194239,0.21803941,7.11690257,0.04495554,0.0,0.0,1
baseline_uncertainty,891,70.51619921,0.17328791,7.9769693,0.03706067,0.0,0.0,1
baseline_uncertainty,892,73.42613903,0.18934359,7.78061861,0.06914368,0.0,0.0,1
baseline_uncertainty,893,73.0375826,0.17979156,7.53773728,0.06212132,0.0,0.0,1
baseline_uncertainty,894,74.05320228,0.2007366,5.8041827,0.04732752,0.0,0.0,1
baseline_uncertainty,895,67.06599374,0.17682393,7.04277176,0.035616,0.0,0.0,1
baseline_uncertainty,896,74.45791683,0.21667848,7.96581099,0.02227711,0.0,0.0,1
baseline_uncertainty,897,68.18011257,0.15614834,5.91180132,0.02480132,0.0,0.0,1
baseline_uncertainty,898,73.42019354,0.15492055,7.20449659,0.0703649,0.0,0.0,1
baseline_uncertainty,899,69.79023906,0.15682623,5.47668301,0.04995467,0.0,0.0,1
baseline_uncertainty,900,67.41345803,0.18557705,5.49453233,0.0474076,0.0,0.0,1
baseline_uncertainty,901,73.52250378,0.20851678,7.40260323,0.05424133,0.0,0.0,1
